Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
79	1	7.721	10000.000	14.008	Positive	0.0002	Ovis_aries
138	1	5.929	10000.000	9.103	Positive	0.0026	Ovis_aries
274	1	0.000	10000.000	3.991	Positive	0.0458	Ovis_aries
514	1	2.355	10000.000	6.425	Positive	0.0113	Ovis_aries
588	1	5.276	10000.000	6.180	Positive	0.0129	Ovis_aries
601	1	3.917	10000.000	3.830	Positive	0.0504	Ovis_aries
610	1	0.000	10000.000	19.839	Positive	0.0000	Ovis_aries
612	1	0.000	10000.000	20.053	Positive	0.0000	Ovis_aries
618	1	0.000	10000.000	19.843	Positive	0.0000	Ovis_aries
638	1	1.458	10000.000	16.764	Positive	0.0000	Ovis_aries
