Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
6	1	0.000	10000.000...	1.000	8.055	0.0079	Elephantulus_edwardii
8	1	0.000	10000.000...	1.000	4.180	0.0576	Elephantulus_edwardii
48	1	0.000	10000.000...	1.000	5.865	0.0242	Elephantulus_edwardii
80	1	0.740	10000.000...	1.000	3.753	0.0720	Elephantulus_edwardii
82	1	2.856	10000.000...	1.000	4.328	0.0534	Elephantulus_edwardii
83	1	0.000	10000.000...	1.000	4.881	0.0401	Elephantulus_edwardii
92	1	6.258	10000.000...	1.000	4.723	0.0435	Elephantulus_edwardii
97	1	0.000	10000.000...	1.000	4.877	0.0402	Elephantulus_edwardii
105	1	0.000	10000.000...	1.000	3.208	0.0957	Elephantulus_edwardii
109	1	0.000	10000.000...	1.000	7.409	0.0110	Elephantulus_edwardii
118	1	0.000	10000.000...	1.000	9.735	0.0034	Elephantulus_edwardii
124	1	0.000	10000.000...	1.000	4.119	0.0595	Elephantulus_edwardii
125	1	5.641	10000.000...	1.000	13.463	0.0005	Elephantulus_edwardii
135	1	0.000	10000.000...	1.000	16.624	0.0001	Elephantulus_edwardii
137	1	0.000	10000.000...	1.000	8.016	0.0081	Elephantulus_edwardii
144	1	0.000	10000.000...	1.000	3.581	0.0787	Elephantulus_edwardii
178	1	0.000	10000.000...	1.000	10.145	0.0027	Elephantulus_edwardii
187	1	0.000	10000.000...	1.000	6.165	0.0207	Elephantulus_edwardii
204	1	0.000	10000.000...	1.000	5.250	0.0331	Elephantulus_edwardii
233	1	0.000	10000.000...	1.000	10.961	0.0018	Elephantulus_edwardii
236	1	1.664	10000.000...	1.000	5.840	0.0245	Elephantulus_edwardii
248	1	0.000	10000.000...	1.000	7.529	0.0103	Elephantulus_edwardii
255	1	1.084	10000.000...	1.000	17.004	0.0001	Elephantulus_edwardii
260	1	0.883	10000.000...	1.000	4.778	0.0423	Elephantulus_edwardii
263	1	0.684	10000.000...	1.000	5.194	0.0341	Elephantulus_edwardii
275	1	0.000	10000.000...	1.000	4.409	0.0512	Elephantulus_edwardii
323	1	0.000	10000.000...	1.000	9.211	0.0044	Elephantulus_edwardii
336	1	3.239	10000.000...	1.000	3.485	0.0828	Elephantulus_edwardii
340	1	1.909	10000.000...	1.000	5.657	0.0269	Elephantulus_edwardii
344	1	4.961	10000.000...	1.000	4.390	0.0517	Elephantulus_edwardii
356	1	0.000	10000.000...	1.000	10.188	0.0027	Elephantulus_edwardii
363	1	3.216	10000.000...	1.000	5.029	0.0371	Elephantulus_edwardii
369	1	3.322	10000.000...	1.000	6.202	0.0203	Elephantulus_edwardii
373	1	0.000	10000.000...	1.000	7.810	0.0089	Elephantulus_edwardii
379	1	0.000	10000.000...	1.000	6.441	0.0180	Elephantulus_edwardii
388	1	0.000	10000.000...	1.000	10.064	0.0028	Elephantulus_edwardii
632	1	0.000	10000.000...	1.000	10.064	0.0028	Elephantulus_edwardii
423	1	1.783	10000.000...	1.000	11.171	0.0016	Elephantulus_edwardii
427	1	0.000	10000.000...	1.000	3.466	0.0836	Elephantulus_edwardii
443	1	0.902	10000.000...	1.000	33.952	0.0000	Elephantulus_edwardii
460	1	1.371	10000.000...	1.000	16.494	0.0001	Elephantulus_edwardii
507	1	1.897	10000.000...	1.000	4.744	0.0430	Elephantulus_edwardii
520	1	0.000	10000.000...	1.000	3.465	0.0836	Elephantulus_edwardii
533	1	0.000	10000.000...	1.000	8.874	0.0052	Elephantulus_edwardii
543	1	0.000	10000.000...	1.000	11.416	0.0014	Elephantulus_edwardii
546	1	5.529	10000.000...	1.000	6.248	0.0199	Elephantulus_edwardii
550	1	0.000	10000.000...	1.000	11.252	0.0016	Elephantulus_edwardii
556	1	1.371	10000.000...	1.000	16.494	0.0001	Elephantulus_edwardii
572	1	0.788	10000.000...	1.000	12.930	0.0007	Elephantulus_edwardii
578	1	1.733	10000.000...	1.000	16.321	0.0001	Elephantulus_edwardii
581	1	0.678	10000.000...	1.000	5.816	0.0248	Elephantulus_edwardii
592	1	1.574	10000.000...	1.000	3.597	0.0781	Elephantulus_edwardii
594	1	0.000	10000.000...	1.000	12.130	0.0010	Elephantulus_edwardii
597	1	3.936	10000.000...	1.000	3.952	0.0649	Elephantulus_edwardii
599	1	0.897	10000.000...	1.000	5.248	0.0332	Elephantulus_edwardii
606	1	4.743	10000.000...	1.000	14.434	0.0003	Elephantulus_edwardii
615	1	0.000	10000.000...	1.000	9.571	0.0037	Elephantulus_edwardii
623	1	1.258	10000.000...	1.000	16.659	0.0001	Elephantulus_edwardii
625	1	1.065	10000.000...	1.000	3.748	0.0721	Elephantulus_edwardii
629	1	1.228	10000.000...	1.000	3.930	0.0656	Elephantulus_edwardii
635	1	2.684	10000.000...	1.000	6.254	0.0198	Elephantulus_edwardii
664	1	5.443	10000.000...	1.000	3.881	0.0673	Elephantulus_edwardii
673	1	2.020	10000.000...	1.000	6.495	0.0175	Elephantulus_edwardii
677	1	0.916	10000.000...	1.000	3.418	0.0857	Elephantulus_edwardii
679	1	5.608	10000.000...	1.000	6.273	0.0196	Elephantulus_edwardii
689	1	0.000	10000.000...	1.000	9.497	0.0038	Elephantulus_edwardii
