clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Aves.group2	F1x4	Accipiter_gentilis	Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Antrostomus_carolinensis,Merops_nubicus,Dryobates_pubescens,Buceros_rhinoceros_silvestris,Apaloderma_vittatum,Leptosomus_discolor,Tyto_alba_alba,Haliaeetus_albicilla,Aquila_chrysaetos_chrysaetos,Gymnogyps_californianus,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_naumanni,Cariama_cristata	0.56785	-10947.007683	43	1.00000	0.56844	-10948.081478	43	0.53567	0.56837	-10946.997646	44
Aves.group2	F3x4	Accipiter_gentilis	Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Antrostomus_carolinensis,Merops_nubicus,Dryobates_pubescens,Buceros_rhinoceros_silvestris,Apaloderma_vittatum,Leptosomus_discolor,Tyto_alba_alba,Haliaeetus_albicilla,Aquila_chrysaetos_chrysaetos,Gymnogyps_californianus,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_naumanni,Cariama_cristata	0.58427	-10953.068226	43	1.00000	0.58491	-10954.054297	43	0.55005	0.58483	-10953.057478	44
Aves.group2	F1x4	Antrostomus_carolinensis	Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Merops_nubicus,Dryobates_pubescens,Buceros_rhinoceros_silvestris,Apaloderma_vittatum,Leptosomus_discolor,Tyto_alba_alba,Haliaeetus_albicilla,Accipiter_gentilis,Aquila_chrysaetos_chrysaetos,Gymnogyps_californianus,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_naumanni,Cariama_cristata	0.56785	-10947.007683	43	1.00000	0.56158	-10947.291287	43	0.72419	0.56161	-10946.519918	44
Aves.group2	F3x4	Antrostomus_carolinensis	Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Merops_nubicus,Dryobates_pubescens,Buceros_rhinoceros_silvestris,Apaloderma_vittatum,Leptosomus_discolor,Tyto_alba_alba,Haliaeetus_albicilla,Accipiter_gentilis,Aquila_chrysaetos_chrysaetos,Gymnogyps_californianus,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_naumanni,Cariama_cristata	0.58427	-10953.068226	43	1.00000	0.57782	-10953.230685	43	0.74454	0.57783	-10952.583508	44
Aves.group2	F1x4	Apaloderma_vittatum	Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Antrostomus_carolinensis,Merops_nubicus,Dryobates_pubescens,Buceros_rhinoceros_silvestris,Leptosomus_discolor,Tyto_alba_alba,Haliaeetus_albicilla,Accipiter_gentilis,Aquila_chrysaetos_chrysaetos,Gymnogyps_californianus,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_naumanni,Cariama_cristata	0.56785	-10947.007683	43	1.00000	0.56830	-10951.339342	43	0.57290	0.56742	-10947.006429	44
Aves.group2	F3x4	Apaloderma_vittatum	Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Antrostomus_carolinensis,Merops_nubicus,Dryobates_pubescens,Buceros_rhinoceros_silvestris,Leptosomus_discolor,Tyto_alba_alba,Haliaeetus_albicilla,Accipiter_gentilis,Aquila_chrysaetos_chrysaetos,Gymnogyps_californianus,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_naumanni,Cariama_cristata	0.58427	-10953.068226	43	1.00000	0.58479	-10956.972267	43	0.58924	0.58385	-10953.067085	44
Aves.group2	F1x4	Apus_apus	Tauraco_erythrolophus,Chaetura_pelagica,Antrostomus_carolinensis,Merops_nubicus,Dryobates_pubescens,Buceros_rhinoceros_silvestris,Apaloderma_vittatum,Leptosomus_discolor,Tyto_alba_alba,Haliaeetus_albicilla,Accipiter_gentilis,Aquila_chrysaetos_chrysaetos,Gymnogyps_californianus,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_naumanni,Cariama_cristata	0.56785	-10947.007683	43	1.00000	0.56922	-10948.972113	43	0.43281	0.57128	-10946.755265	44
Aves.group2	F3x4	Apus_apus	Tauraco_erythrolophus,Chaetura_pelagica,Antrostomus_carolinensis,Merops_nubicus,Dryobates_pubescens,Buceros_rhinoceros_silvestris,Apaloderma_vittatum,Leptosomus_discolor,Tyto_alba_alba,Haliaeetus_albicilla,Accipiter_gentilis,Aquila_chrysaetos_chrysaetos,Gymnogyps_californianus,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_naumanni,Cariama_cristata	0.58427	-10953.068226	43	1.00000	0.58556	-10954.817104	43	0.45471	0.58754	-10952.853687	44
Aves.group2	F1x4	Aquila_chrysaetos_chrysaetos	Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Antrostomus_carolinensis,Merops_nubicus,Dryobates_pubescens,Buceros_rhinoceros_silvestris,Apaloderma_vittatum,Leptosomus_discolor,Tyto_alba_alba,Haliaeetus_albicilla,Accipiter_gentilis,Gymnogyps_californianus,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_naumanni,Cariama_cristata	0.56785	-10947.007683	43	1.00000	0.56343	-10945.925823	43	1.50507	0.56338	-10945.720557	44
Aves.group2	F3x4	Aquila_chrysaetos_chrysaetos	Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Antrostomus_carolinensis,Merops_nubicus,Dryobates_pubescens,Buceros_rhinoceros_silvestris,Apaloderma_vittatum,Leptosomus_discolor,Tyto_alba_alba,Haliaeetus_albicilla,Accipiter_gentilis,Gymnogyps_californianus,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_naumanni,Cariama_cristata	0.58427	-10953.068226	43	1.00000	0.57980	-10952.047412	43	1.51669	0.57976	-10951.832192	44
