Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
55	1	1.001	10000.000...	1.000	9.143	0.0045	Cyprinus_carpio
68	1	1.358	10000.000...	1.000	8.205	0.0073	Cyprinus_carpio
95	1	1.688	10000.000...	1.000	5.590	0.0278	Cyprinus_carpio
143	1	0.836	10000.000...	1.000	9.124	0.0046	Cyprinus_carpio
194	1	2.114	10000.000...	1.000	5.827	0.0246	Cyprinus_carpio
264	1	0.000	10000.000...	1.000	6.711	0.0157	Cyprinus_carpio
406	1	0.000	10000.000...	1.000	4.292	0.0544	Cyprinus_carpio
419	1	0.385	10000.000...	1.000	23.584	0.0000	Cyprinus_carpio
423	1	0.812	10000.000...	1.000	13.766	0.0004	Cyprinus_carpio
431	1	0.995	10000.000...	1.000	8.271	0.0071	Cyprinus_carpio
435	1	1.020	10000.000...	1.000	13.290	0.0006	Cyprinus_carpio
457	1	1.870	10000.000...	1.000	12.674	0.0008	Cyprinus_carpio
537	1	1.299	10000.000...	1.000	11.136	0.0017	Cyprinus_carpio
581	1	1.051	10000.000...	1.000	3.994	0.0635	Cyprinus_carpio
582	1	1.348	10000.000...	1.000	7.549	0.0102	Cyprinus_carpio
603	1	0.000	10000.000...	1.000	7.982	0.0082	Cyprinus_carpio
613	1	0.588	10000.000...	1.000	8.968	0.0050	Cyprinus_carpio
652	1	0.641	10000.000...	1.000	7.151	0.0125	Cyprinus_carpio
662	1	0.739	10000.000...	1.000	10.587	0.0022	Cyprinus_carpio
670	1	0.886	10000.000...	1.000	18.297	0.0000	Cyprinus_carpio
720	1	0.545	10000.000...	1.000	9.442	0.0039	Cyprinus_carpio
725	1	1.976	10000.000...	1.000	7.247	0.0119	Cyprinus_carpio
728	1	1.499	10000.000...	1.000	7.817	0.0089	Cyprinus_carpio
738	1	0.869	10000.000...	1.000	15.714	0.0002	Cyprinus_carpio
792	1	1.285	10000.000...	1.000	12.265	0.0009	Cyprinus_carpio
