Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
21	1	0.811	10000.000...	1.000	3.725	0.0730	Antechinus_flavipes
26	1	0.791	10000.000...	1.000	7.919	0.0085	Antechinus_flavipes
63	1	0.000	10000.000...	1.000	9.913	0.0031	Antechinus_flavipes
67	1	0.786	10000.000...	1.000	8.626	0.0059	Antechinus_flavipes
117	1	1.502	10000.000...	1.000	5.070	0.0364	Antechinus_flavipes
134	1	0.000	10000.000...	1.000	5.016	0.0374	Antechinus_flavipes
140	1	0.471	10000.000...	1.000	3.467	0.0836	Antechinus_flavipes
290	1	1.033	10000.000...	1.000	7.512	0.0104	Antechinus_flavipes
298	1	0.000	10000.000...	1.000	4.770	0.0425	Antechinus_flavipes
310	1	1.292	10000.000...	1.000	6.988	0.0136	Antechinus_flavipes
342	1	0.701	10000.000...	1.000	17.980	0.0001	Antechinus_flavipes
384	1	1.483	10000.000...	1.000	6.332	0.0190	Antechinus_flavipes
387	1	0.639	10000.000...	1.000	7.490	0.0105	Antechinus_flavipes
412	1	0.000	10000.000...	1.000	10.027	0.0029	Antechinus_flavipes
423	1	1.514	10000.000...	1.000	16.499	0.0001	Antechinus_flavipes
434	1	0.670	10000.000...	1.000	5.557	0.0283	Antechinus_flavipes
468	1	0.000	10000.000...	1.000	6.696	0.0158	Antechinus_flavipes
473	1	5.417	10000.000...	1.000	3.320	0.0902	Antechinus_flavipes
571	1	2.099	10000.000...	1.000	3.640	0.0763	Antechinus_flavipes
580	1	4.980	10000.000...	1.000	7.482	0.0106	Antechinus_flavipes
588	1	2.060	10000.000...	1.000	5.987	0.0227	Antechinus_flavipes
629	1	0.748	10000.000...	1.000	3.264	0.0929	Antechinus_flavipes
689	1	3.450	10000.000...	1.000	3.206	0.0958	Antechinus_flavipes
