""	"clade"	"test"	"back"	"pval"	"kval"	"adjusted_p_value"
"119"	"Actinopterygii_group7"	"Acipenser_ruthenus"	"`Lepisosteus_oculatus,Megalops_cyprinoides,Anguilla_anguilla,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node8,Scleropages_formosus,Node7,Node3,Node1,Polyodon_spathula,Node12,Polypterus_senegalus,Erpetoichthys_calabaricus,Node15`"	0.3024	2.13	0.6048
"120"	"Actinopterygii_group7"	"Anguilla_anguilla"	"`Lepisosteus_oculatus,Megalops_cyprinoides,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node8,Scleropages_formosus,Node7,Node3,Node1,Acipenser_ruthenus,Polyodon_spathula,Node12,Polypterus_senegalus,Erpetoichthys_calabaricus,Node15`"	0.4341	0.88	0.681428571428571
"121"	"Actinopterygii_group7"	"Brienomyrus_brachyistius"	"`Lepisosteus_oculatus,Megalops_cyprinoides,Anguilla_anguilla,Node4,Paramormyrops_kingsleyae,Node8,Scleropages_formosus,Node7,Node3,Node1,Acipenser_ruthenus,Polyodon_spathula,Node12,Polypterus_senegalus,Erpetoichthys_calabaricus,Node15`"	0.7654	1.24	0.850444444444444
"122"	"Actinopterygii_group7"	"Erpetoichthys_calabaricus"	"`Lepisosteus_oculatus,Megalops_cyprinoides,Anguilla_anguilla,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node8,Scleropages_formosus,Node7,Node3,Node1,Acipenser_ruthenus,Polyodon_spathula,Node12,Polypterus_senegalus,Node15`"	0.477	0.79	0.681428571428571
"123"	"Actinopterygii_group7"	"Lepisosteus_oculatus"	"`Megalops_cyprinoides,Anguilla_anguilla,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node8,Scleropages_formosus,Node7,Node3,Node1,Acipenser_ruthenus,Polyodon_spathula,Node12,Polypterus_senegalus,Erpetoichthys_calabaricus,Node15`"	0.0497	1.38	0.12425
"124"	"Actinopterygii_group7"	"Megalops_cyprinoides"	"`Lepisosteus_oculatus,Anguilla_anguilla,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node8,Scleropages_formosus,Node7,Node3,Node1,Acipenser_ruthenus,Polyodon_spathula,Node12,Polypterus_senegalus,Erpetoichthys_calabaricus,Node15`"	0.5544	1.09	0.693
"125"	"Actinopterygii_group7"	"Paramormyrops_kingsleyae"	"`Lepisosteus_oculatus,Megalops_cyprinoides,Anguilla_anguilla,Node4,Brienomyrus_brachyistius,Node8,Scleropages_formosus,Node7,Node3,Node1,Acipenser_ruthenus,Polyodon_spathula,Node12,Polypterus_senegalus,Erpetoichthys_calabaricus,Node15`"	0.0071	0.19	0.0243333333333333
"126"	"Actinopterygii_group7"	"Polyodon_spathula"	"`Lepisosteus_oculatus,Megalops_cyprinoides,Anguilla_anguilla,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node8,Scleropages_formosus,Node7,Node3,Node1,Acipenser_ruthenus,Node12,Polypterus_senegalus,Erpetoichthys_calabaricus,Node15`"	0.0073	0.39	0.0243333333333333
"127"	"Actinopterygii_group7"	"Polypterus_senegalus"	"`Lepisosteus_oculatus,Megalops_cyprinoides,Anguilla_anguilla,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node8,Scleropages_formosus,Node7,Node3,Node1,Acipenser_ruthenus,Polyodon_spathula,Node12,Erpetoichthys_calabaricus,Node15`"	0.9948	1.01	0.9948
"128"	"Actinopterygii_group7"	"Scleropages_formosus"	"`Lepisosteus_oculatus,Megalops_cyprinoides,Anguilla_anguilla,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node8,Node7,Node3,Node1,Acipenser_ruthenus,Polyodon_spathula,Node12,Polypterus_senegalus,Erpetoichthys_calabaricus,Node15`"	0	0	0
