""	"clade"	"test"	"back"	"pval"	"kval"	"adjusted_p_value"
"97"	"Actinopterygii_group6"	"Carassius_auratus"	"`Electrophorus_electricus,Ictalurus_furcatus,Ictalurus_punctatus,Node9,Pangasianodon_hypophthalmus,Node8,Clarias_gariepinus,Node7,Silurus_meridionalis,Node6,Tachysurus_fulvidraco,Node5,Pygocentrus_nattereri,Colossoma_macropomum,Node16,Node4,Node2,Misgurnus_anguillicaudatus,Myxocyprinus_asiaticus,Xyrauchen_texanus,Node22,Node20,Carassius_gibelio,Node28,Cyprinus_carpio,Node27,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node36,Node34,Node32,Node26,Labeo_rohita,Node25,Node19,Node1,Chanos_chanos,Denticeps_clupeoides`"	1	0.72	1
"98"	"Actinopterygii_group6"	"Carassius_gibelio"	"`Electrophorus_electricus,Ictalurus_furcatus,Ictalurus_punctatus,Node9,Pangasianodon_hypophthalmus,Node8,Clarias_gariepinus,Node7,Silurus_meridionalis,Node6,Tachysurus_fulvidraco,Node5,Pygocentrus_nattereri,Colossoma_macropomum,Node16,Node4,Node2,Misgurnus_anguillicaudatus,Myxocyprinus_asiaticus,Xyrauchen_texanus,Node22,Node20,Carassius_auratus,Node28,Cyprinus_carpio,Node27,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node36,Node34,Node32,Node26,Labeo_rohita,Node25,Node19,Node1,Chanos_chanos,Denticeps_clupeoides`"	0.6305	1.13	0.990785714285714
"99"	"Actinopterygii_group6"	"Chanos_chanos"	"`Electrophorus_electricus,Ictalurus_furcatus,Ictalurus_punctatus,Node9,Pangasianodon_hypophthalmus,Node8,Clarias_gariepinus,Node7,Silurus_meridionalis,Node6,Tachysurus_fulvidraco,Node5,Pygocentrus_nattereri,Colossoma_macropomum,Node16,Node4,Node2,Misgurnus_anguillicaudatus,Myxocyprinus_asiaticus,Xyrauchen_texanus,Node22,Node20,Carassius_auratus,Carassius_gibelio,Node28,Cyprinus_carpio,Node27,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node36,Node34,Node32,Node26,Labeo_rohita,Node25,Node19,Node1,Denticeps_clupeoides`"	0.0352	1.38	0.0968
"100"	"Actinopterygii_group6"	"Clarias_gariepinus"	"`Electrophorus_electricus,Ictalurus_furcatus,Ictalurus_punctatus,Node9,Pangasianodon_hypophthalmus,Node8,Node7,Silurus_meridionalis,Node6,Tachysurus_fulvidraco,Node5,Pygocentrus_nattereri,Colossoma_macropomum,Node16,Node4,Node2,Misgurnus_anguillicaudatus,Myxocyprinus_asiaticus,Xyrauchen_texanus,Node22,Node20,Carassius_auratus,Carassius_gibelio,Node28,Cyprinus_carpio,Node27,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node36,Node34,Node32,Node26,Labeo_rohita,Node25,Node19,Node1,Chanos_chanos,Denticeps_clupeoides`"	0.1691	0.77	0.37202
"101"	"Actinopterygii_group6"	"Colossoma_macropomum"	"`Electrophorus_electricus,Ictalurus_furcatus,Ictalurus_punctatus,Node9,Pangasianodon_hypophthalmus,Node8,Clarias_gariepinus,Node7,Silurus_meridionalis,Node6,Tachysurus_fulvidraco,Node5,Pygocentrus_nattereri,Node16,Node4,Node2,Misgurnus_anguillicaudatus,Myxocyprinus_asiaticus,Xyrauchen_texanus,Node22,Node20,Carassius_auratus,Carassius_gibelio,Node28,Cyprinus_carpio,Node27,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node36,Node34,Node32,Node26,Labeo_rohita,Node25,Node19,Node1,Chanos_chanos,Denticeps_clupeoides`"	1	0.79	1
"102"	"Actinopterygii_group6"	"Ctenopharyngodon_idella"	"`Electrophorus_electricus,Ictalurus_furcatus,Ictalurus_punctatus,Node9,Pangasianodon_hypophthalmus,Node8,Clarias_gariepinus,Node7,Silurus_meridionalis,Node6,Tachysurus_fulvidraco,Node5,Pygocentrus_nattereri,Colossoma_macropomum,Node16,Node4,Node2,Misgurnus_anguillicaudatus,Myxocyprinus_asiaticus,Xyrauchen_texanus,Node22,Node20,Carassius_auratus,Carassius_gibelio,Node28,Cyprinus_carpio,Node27,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Node36,Node34,Node32,Node26,Labeo_rohita,Node25,Node19,Node1,Chanos_chanos,Denticeps_clupeoides`"	1	0.96	1
"103"	"Actinopterygii_group6"	"Cyprinus_carpio"	"`Electrophorus_electricus,Ictalurus_furcatus,Ictalurus_punctatus,Node9,Pangasianodon_hypophthalmus,Node8,Clarias_gariepinus,Node7,Silurus_meridionalis,Node6,Tachysurus_fulvidraco,Node5,Pygocentrus_nattereri,Colossoma_macropomum,Node16,Node4,Node2,Misgurnus_anguillicaudatus,Myxocyprinus_asiaticus,Xyrauchen_texanus,Node22,Node20,Carassius_auratus,Carassius_gibelio,Node28,Node27,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node36,Node34,Node32,Node26,Labeo_rohita,Node25,Node19,Node1,Chanos_chanos,Denticeps_clupeoides`"	0.0489	0.66	0.119533333333333
"104"	"Actinopterygii_group6"	"Danio_rerio"	"`Electrophorus_electricus,Ictalurus_furcatus,Ictalurus_punctatus,Node9,Pangasianodon_hypophthalmus,Node8,Clarias_gariepinus,Node7,Silurus_meridionalis,Node6,Tachysurus_fulvidraco,Node5,Pygocentrus_nattereri,Colossoma_macropomum,Node16,Node4,Node2,Misgurnus_anguillicaudatus,Myxocyprinus_asiaticus,Xyrauchen_texanus,Node22,Node20,Carassius_auratus,Carassius_gibelio,Node28,Cyprinus_carpio,Node27,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node36,Node34,Node32,Node26,Labeo_rohita,Node25,Node19,Node1,Chanos_chanos,Denticeps_clupeoides`"	2e-04	0.72	0.0044
"105"	"Actinopterygii_group6"	"Denticeps_clupeoides"	"`Electrophorus_electricus,Ictalurus_furcatus,Ictalurus_punctatus,Node9,Pangasianodon_hypophthalmus,Node8,Clarias_gariepinus,Node7,Silurus_meridionalis,Node6,Tachysurus_fulvidraco,Node5,Pygocentrus_nattereri,Colossoma_macropomum,Node16,Node4,Node2,Misgurnus_anguillicaudatus,Myxocyprinus_asiaticus,Xyrauchen_texanus,Node22,Node20,Carassius_auratus,Carassius_gibelio,Node28,Cyprinus_carpio,Node27,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node36,Node34,Node32,Node26,Labeo_rohita,Node25,Node19,Node1,Chanos_chanos`"	0.4044	1.07	0.7414
"106"	"Actinopterygii_group6"	"Electrophorus_electricus"	"`Ictalurus_furcatus,Ictalurus_punctatus,Node9,Pangasianodon_hypophthalmus,Node8,Clarias_gariepinus,Node7,Silurus_meridionalis,Node6,Tachysurus_fulvidraco,Node5,Pygocentrus_nattereri,Colossoma_macropomum,Node16,Node4,Node2,Misgurnus_anguillicaudatus,Myxocyprinus_asiaticus,Xyrauchen_texanus,Node22,Node20,Carassius_auratus,Carassius_gibelio,Node28,Cyprinus_carpio,Node27,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node36,Node34,Node32,Node26,Labeo_rohita,Node25,Node19,Node1,Chanos_chanos,Denticeps_clupeoides`"	1	1	1
