""	"clade"	"test"	"back"	"pval"	"kval"	"adjusted_p_value"
"54"	"Actinopterygii_group4"	"Acanthochromis_polyacanthus"	"`Archocentrus_centrarchus,Pundamilia_nyererei,Maylandia_zebra,Astatotilapia_calliptera,Node9,Node7,Haplochromis_burtoni,Node6,Simochromis_diagramma,Node5,Neolamprologus_brichardi,Node4,Oreochromis_aureus,Oreochromis_niloticus,Node15,Node3,Node1,Melanotaenia_boesemani,Oryzias_melastigma,Fundulus_heteroclitus,Girardinichthys_multiradiatus,Node24,Poeciliopsis_prolifica,Xiphophorus_hellerii,Xiphophorus_couchianus,Xiphophorus_maculatus,Node33,Node31,Gambusia_affinis,Node30,Node28,Poecilia_mexicana,Poecilia_latipinna,Node38,Poecilia_reticulata,Poecilia_formosa,Node41,Node37,Node27,Node23,Austrofundulus_limnaeus,Kryptolebias_marmoratus,Node44,Node22,Node20,Node18,Salarias_fasciatus,Gouania_willdenowi,Node49,Amphiprion_ocellaris,Node52,Node48,Mugil_cephalus,Node47`"	0.5695	0.88	0.869236842105263
"55"	"Actinopterygii_group4"	"Amphiprion_ocellaris"	"`Archocentrus_centrarchus,Pundamilia_nyererei,Maylandia_zebra,Astatotilapia_calliptera,Node9,Node7,Haplochromis_burtoni,Node6,Simochromis_diagramma,Node5,Neolamprologus_brichardi,Node4,Oreochromis_aureus,Oreochromis_niloticus,Node15,Node3,Node1,Melanotaenia_boesemani,Oryzias_melastigma,Fundulus_heteroclitus,Girardinichthys_multiradiatus,Node24,Poeciliopsis_prolifica,Xiphophorus_hellerii,Xiphophorus_couchianus,Xiphophorus_maculatus,Node33,Node31,Gambusia_affinis,Node30,Node28,Poecilia_mexicana,Poecilia_latipinna,Node38,Poecilia_reticulata,Poecilia_formosa,Node41,Node37,Node27,Node23,Austrofundulus_limnaeus,Kryptolebias_marmoratus,Node44,Node22,Node20,Node18,Salarias_fasciatus,Gouania_willdenowi,Node49,Acanthochromis_polyacanthus,Node52,Node48,Mugil_cephalus,Node47`"	0.0445	0.4	0.215083333333333
"56"	"Actinopterygii_group4"	"Archocentrus_centrarchus"	"`Pundamilia_nyererei,Maylandia_zebra,Astatotilapia_calliptera,Node9,Node7,Haplochromis_burtoni,Node6,Simochromis_diagramma,Node5,Neolamprologus_brichardi,Node4,Oreochromis_aureus,Oreochromis_niloticus,Node15,Node3,Node1,Melanotaenia_boesemani,Oryzias_melastigma,Fundulus_heteroclitus,Girardinichthys_multiradiatus,Node24,Poeciliopsis_prolifica,Xiphophorus_hellerii,Xiphophorus_couchianus,Xiphophorus_maculatus,Node33,Node31,Gambusia_affinis,Node30,Node28,Poecilia_mexicana,Poecilia_latipinna,Node38,Poecilia_reticulata,Poecilia_formosa,Node41,Node37,Node27,Node23,Austrofundulus_limnaeus,Kryptolebias_marmoratus,Node44,Node22,Node20,Node18,Salarias_fasciatus,Gouania_willdenowi,Node49,Amphiprion_ocellaris,Acanthochromis_polyacanthus,Node52,Node48,Mugil_cephalus,Node47`"	0.2842	0.85	0.607646666666667
"57"	"Actinopterygii_group4"	"Astatotilapia_calliptera"	"`Archocentrus_centrarchus,Pundamilia_nyererei,Maylandia_zebra,Node9,Node7,Haplochromis_burtoni,Node6,Simochromis_diagramma,Node5,Neolamprologus_brichardi,Node4,Oreochromis_aureus,Oreochromis_niloticus,Node15,Node3,Node1,Melanotaenia_boesemani,Oryzias_melastigma,Fundulus_heteroclitus,Girardinichthys_multiradiatus,Node24,Poeciliopsis_prolifica,Xiphophorus_hellerii,Xiphophorus_couchianus,Xiphophorus_maculatus,Node33,Node31,Gambusia_affinis,Node30,Node28,Poecilia_mexicana,Poecilia_latipinna,Node38,Poecilia_reticulata,Poecilia_formosa,Node41,Node37,Node27,Node23,Austrofundulus_limnaeus,Kryptolebias_marmoratus,Node44,Node22,Node20,Node18,Salarias_fasciatus,Gouania_willdenowi,Node49,Amphiprion_ocellaris,Acanthochromis_polyacanthus,Node52,Node48,Mugil_cephalus,Node47`"	0.3143	0	0.607646666666667
"58"	"Actinopterygii_group4"	"Austrofundulus_limnaeus"	"`Archocentrus_centrarchus,Pundamilia_nyererei,Maylandia_zebra,Astatotilapia_calliptera,Node9,Node7,Haplochromis_burtoni,Node6,Simochromis_diagramma,Node5,Neolamprologus_brichardi,Node4,Oreochromis_aureus,Oreochromis_niloticus,Node15,Node3,Node1,Melanotaenia_boesemani,Oryzias_melastigma,Fundulus_heteroclitus,Girardinichthys_multiradiatus,Node24,Poeciliopsis_prolifica,Xiphophorus_hellerii,Xiphophorus_couchianus,Xiphophorus_maculatus,Node33,Node31,Gambusia_affinis,Node30,Node28,Poecilia_mexicana,Poecilia_latipinna,Node38,Poecilia_reticulata,Poecilia_formosa,Node41,Node37,Node27,Node23,Kryptolebias_marmoratus,Node44,Node22,Node20,Node18,Salarias_fasciatus,Gouania_willdenowi,Node49,Amphiprion_ocellaris,Acanthochromis_polyacanthus,Node52,Node48,Mugil_cephalus,Node47`"	0.2958	0.89	0.607646666666667
"59"	"Actinopterygii_group4"	"Fundulus_heteroclitus"	"`Archocentrus_centrarchus,Pundamilia_nyererei,Maylandia_zebra,Astatotilapia_calliptera,Node9,Node7,Haplochromis_burtoni,Node6,Simochromis_diagramma,Node5,Neolamprologus_brichardi,Node4,Oreochromis_aureus,Oreochromis_niloticus,Node15,Node3,Node1,Melanotaenia_boesemani,Oryzias_melastigma,Girardinichthys_multiradiatus,Node24,Poeciliopsis_prolifica,Xiphophorus_hellerii,Xiphophorus_couchianus,Xiphophorus_maculatus,Node33,Node31,Gambusia_affinis,Node30,Node28,Poecilia_mexicana,Poecilia_latipinna,Node38,Poecilia_reticulata,Poecilia_formosa,Node41,Node37,Node27,Node23,Austrofundulus_limnaeus,Kryptolebias_marmoratus,Node44,Node22,Node20,Node18,Salarias_fasciatus,Gouania_willdenowi,Node49,Amphiprion_ocellaris,Acanthochromis_polyacanthus,Node52,Node48,Mugil_cephalus,Node47`"	0.4648	0.9	0.84245
"60"	"Actinopterygii_group4"	"Gambusia_affinis"	"`Archocentrus_centrarchus,Pundamilia_nyererei,Maylandia_zebra,Astatotilapia_calliptera,Node9,Node7,Haplochromis_burtoni,Node6,Simochromis_diagramma,Node5,Neolamprologus_brichardi,Node4,Oreochromis_aureus,Oreochromis_niloticus,Node15,Node3,Node1,Melanotaenia_boesemani,Oryzias_melastigma,Fundulus_heteroclitus,Girardinichthys_multiradiatus,Node24,Poeciliopsis_prolifica,Xiphophorus_hellerii,Xiphophorus_couchianus,Xiphophorus_maculatus,Node33,Node31,Node30,Node28,Poecilia_mexicana,Poecilia_latipinna,Node38,Poecilia_reticulata,Poecilia_formosa,Node41,Node37,Node27,Node23,Austrofundulus_limnaeus,Kryptolebias_marmoratus,Node44,Node22,Node20,Node18,Salarias_fasciatus,Gouania_willdenowi,Node49,Amphiprion_ocellaris,Acanthochromis_polyacanthus,Node52,Node48,Mugil_cephalus,Node47`"	3e-04	0.01	0.00435
"61"	"Actinopterygii_group4"	"Girardinichthys_multiradiatus"	"`Archocentrus_centrarchus,Pundamilia_nyererei,Maylandia_zebra,Astatotilapia_calliptera,Node9,Node7,Haplochromis_burtoni,Node6,Simochromis_diagramma,Node5,Neolamprologus_brichardi,Node4,Oreochromis_aureus,Oreochromis_niloticus,Node15,Node3,Node1,Melanotaenia_boesemani,Oryzias_melastigma,Fundulus_heteroclitus,Node24,Poeciliopsis_prolifica,Xiphophorus_hellerii,Xiphophorus_couchianus,Xiphophorus_maculatus,Node33,Node31,Gambusia_affinis,Node30,Node28,Poecilia_mexicana,Poecilia_latipinna,Node38,Poecilia_reticulata,Poecilia_formosa,Node41,Node37,Node27,Node23,Austrofundulus_limnaeus,Kryptolebias_marmoratus,Node44,Node22,Node20,Node18,Salarias_fasciatus,Gouania_willdenowi,Node49,Amphiprion_ocellaris,Acanthochromis_polyacanthus,Node52,Node48,Mugil_cephalus,Node47`"	0.054	0.74	0.223714285714286
"62"	"Actinopterygii_group4"	"Gouania_willdenowi"	"`Archocentrus_centrarchus,Pundamilia_nyererei,Maylandia_zebra,Astatotilapia_calliptera,Node9,Node7,Haplochromis_burtoni,Node6,Simochromis_diagramma,Node5,Neolamprologus_brichardi,Node4,Oreochromis_aureus,Oreochromis_niloticus,Node15,Node3,Node1,Melanotaenia_boesemani,Oryzias_melastigma,Fundulus_heteroclitus,Girardinichthys_multiradiatus,Node24,Poeciliopsis_prolifica,Xiphophorus_hellerii,Xiphophorus_couchianus,Xiphophorus_maculatus,Node33,Node31,Gambusia_affinis,Node30,Node28,Poecilia_mexicana,Poecilia_latipinna,Node38,Poecilia_reticulata,Poecilia_formosa,Node41,Node37,Node27,Node23,Austrofundulus_limnaeus,Kryptolebias_marmoratus,Node44,Node22,Node20,Node18,Salarias_fasciatus,Node49,Amphiprion_ocellaris,Acanthochromis_polyacanthus,Node52,Node48,Mugil_cephalus,Node47`"	0.1969	0.84	0.607646666666667
"63"	"Actinopterygii_group4"	"Haplochromis_burtoni"	"`Archocentrus_centrarchus,Pundamilia_nyererei,Maylandia_zebra,Astatotilapia_calliptera,Node9,Node7,Node6,Simochromis_diagramma,Node5,Neolamprologus_brichardi,Node4,Oreochromis_aureus,Oreochromis_niloticus,Node15,Node3,Node1,Melanotaenia_boesemani,Oryzias_melastigma,Fundulus_heteroclitus,Girardinichthys_multiradiatus,Node24,Poeciliopsis_prolifica,Xiphophorus_hellerii,Xiphophorus_couchianus,Xiphophorus_maculatus,Node33,Node31,Gambusia_affinis,Node30,Node28,Poecilia_mexicana,Poecilia_latipinna,Node38,Poecilia_reticulata,Poecilia_formosa,Node41,Node37,Node27,Node23,Austrofundulus_limnaeus,Kryptolebias_marmoratus,Node44,Node22,Node20,Node18,Salarias_fasciatus,Gouania_willdenowi,Node49,Amphiprion_ocellaris,Acanthochromis_polyacanthus,Node52,Node48,Mugil_cephalus,Node47`"	0.7151	0.81	0.926884615384615
