""	"clade"	"test"	"back"	"pval"	"kval"	"adjusted_p_value"
"90"	"Actinopterygii_group5"	"Brienomyrus_brachyistius"	"`Lepisosteus_oculatus,Xyrauchen_texanus,Carassius_auratus,Carassius_gibelio,Node12,Cyprinus_carpio,Node11,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node20,Node18,Node16,Node10,Sinocyclocheilus_grahami,Sinocyclocheilus_anshuiensis,Node23,Node9,Puntigrus_tetrazona,Node8,Labeo_rohita,Node7,Node5,Megalops_cyprinoides,Node4,Paramormyrops_kingsleyae,Node30,Scleropages_formosus,Node29,Node3,Node1,Polyodon_spathula,Polypterus_senegalus,Erpetoichthys_calabaricus,Node35`"	0.6199	0.84	0.729294117647059
"91"	"Actinopterygii_group5"	"Carassius_auratus"	"`Lepisosteus_oculatus,Xyrauchen_texanus,Carassius_gibelio,Node12,Cyprinus_carpio,Node11,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node20,Node18,Node16,Node10,Sinocyclocheilus_grahami,Sinocyclocheilus_anshuiensis,Node23,Node9,Puntigrus_tetrazona,Node8,Labeo_rohita,Node7,Node5,Megalops_cyprinoides,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node30,Scleropages_formosus,Node29,Node3,Node1,Polyodon_spathula,Polypterus_senegalus,Erpetoichthys_calabaricus,Node35`"	0.022	2.31	0.30375
"92"	"Actinopterygii_group5"	"Carassius_gibelio"	"`Lepisosteus_oculatus,Xyrauchen_texanus,Carassius_auratus,Node12,Cyprinus_carpio,Node11,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node20,Node18,Node16,Node10,Sinocyclocheilus_grahami,Sinocyclocheilus_anshuiensis,Node23,Node9,Puntigrus_tetrazona,Node8,Labeo_rohita,Node7,Node5,Megalops_cyprinoides,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node30,Scleropages_formosus,Node29,Node3,Node1,Polyodon_spathula,Polypterus_senegalus,Erpetoichthys_calabaricus,Node35`"	0.6083	1.88	0.729294117647059
"93"	"Actinopterygii_group5"	"Ctenopharyngodon_idella"	"`Lepisosteus_oculatus,Xyrauchen_texanus,Carassius_auratus,Carassius_gibelio,Node12,Cyprinus_carpio,Node11,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Node20,Node18,Node16,Node10,Sinocyclocheilus_grahami,Sinocyclocheilus_anshuiensis,Node23,Node9,Puntigrus_tetrazona,Node8,Labeo_rohita,Node7,Node5,Megalops_cyprinoides,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node30,Scleropages_formosus,Node29,Node3,Node1,Polyodon_spathula,Polypterus_senegalus,Erpetoichthys_calabaricus,Node35`"	0.4285	0.42	0.571333333333333
"94"	"Actinopterygii_group5"	"Cyprinus_carpio"	"`Lepisosteus_oculatus,Xyrauchen_texanus,Carassius_auratus,Carassius_gibelio,Node12,Node11,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node20,Node18,Node16,Node10,Sinocyclocheilus_grahami,Sinocyclocheilus_anshuiensis,Node23,Node9,Puntigrus_tetrazona,Node8,Labeo_rohita,Node7,Node5,Megalops_cyprinoides,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node30,Scleropages_formosus,Node29,Node3,Node1,Polyodon_spathula,Polypterus_senegalus,Erpetoichthys_calabaricus,Node35`"	0.3455	0.4	0.493571428571429
"95"	"Actinopterygii_group5"	"Danio_rerio"	"`Lepisosteus_oculatus,Xyrauchen_texanus,Carassius_auratus,Carassius_gibelio,Node12,Cyprinus_carpio,Node11,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node20,Node18,Node16,Node10,Sinocyclocheilus_grahami,Sinocyclocheilus_anshuiensis,Node23,Node9,Puntigrus_tetrazona,Node8,Labeo_rohita,Node7,Node5,Megalops_cyprinoides,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node30,Scleropages_formosus,Node29,Node3,Node1,Polyodon_spathula,Polypterus_senegalus,Erpetoichthys_calabaricus,Node35`"	0.1115	0.79	0.30375
"96"	"Actinopterygii_group5"	"Erpetoichthys_calabaricus"	"`Lepisosteus_oculatus,Xyrauchen_texanus,Carassius_auratus,Carassius_gibelio,Node12,Cyprinus_carpio,Node11,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node20,Node18,Node16,Node10,Sinocyclocheilus_grahami,Sinocyclocheilus_anshuiensis,Node23,Node9,Puntigrus_tetrazona,Node8,Labeo_rohita,Node7,Node5,Megalops_cyprinoides,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node30,Scleropages_formosus,Node29,Node3,Node1,Polyodon_spathula,Polypterus_senegalus,Node35`"	0.0755	1.58	0.30375
"97"	"Actinopterygii_group5"	"Labeo_rohita"	"`Lepisosteus_oculatus,Xyrauchen_texanus,Carassius_auratus,Carassius_gibelio,Node12,Cyprinus_carpio,Node11,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node20,Node18,Node16,Node10,Sinocyclocheilus_grahami,Sinocyclocheilus_anshuiensis,Node23,Node9,Puntigrus_tetrazona,Node8,Node7,Node5,Megalops_cyprinoides,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node30,Scleropages_formosus,Node29,Node3,Node1,Polyodon_spathula,Polypterus_senegalus,Erpetoichthys_calabaricus,Node35`"	0.2037	0.43	0.4074
"98"	"Actinopterygii_group5"	"Lepisosteus_oculatus"	"`Xyrauchen_texanus,Carassius_auratus,Carassius_gibelio,Node12,Cyprinus_carpio,Node11,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node20,Node18,Node16,Node10,Sinocyclocheilus_grahami,Sinocyclocheilus_anshuiensis,Node23,Node9,Puntigrus_tetrazona,Node8,Labeo_rohita,Node7,Node5,Megalops_cyprinoides,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node30,Scleropages_formosus,Node29,Node3,Node1,Polyodon_spathula,Polypterus_senegalus,Erpetoichthys_calabaricus,Node35`"	0.1861	1.27	0.4074
"99"	"Actinopterygii_group5"	"Megalobrama_amblycephala"	"`Lepisosteus_oculatus,Xyrauchen_texanus,Carassius_auratus,Carassius_gibelio,Node12,Cyprinus_carpio,Node11,Danio_rerio,Pimephales_promelas,Ctenopharyngodon_idella,Node20,Node18,Node16,Node10,Sinocyclocheilus_grahami,Sinocyclocheilus_anshuiensis,Node23,Node9,Puntigrus_tetrazona,Node8,Labeo_rohita,Node7,Node5,Megalops_cyprinoides,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node30,Scleropages_formosus,Node29,Node3,Node1,Polyodon_spathula,Polypterus_senegalus,Erpetoichthys_calabaricus,Node35`"	0.3372	0.57	0.493571428571429
"100"	"Actinopterygii_group5"	"Megalops_cyprinoides"	"`Lepisosteus_oculatus,Xyrauchen_texanus,Carassius_auratus,Carassius_gibelio,Node12,Cyprinus_carpio,Node11,Danio_rerio,Pimephales_promelas,Megalobrama_amblycephala,Ctenopharyngodon_idella,Node20,Node18,Node16,Node10,Sinocyclocheilus_grahami,Sinocyclocheilus_anshuiensis,Node23,Node9,Puntigrus_tetrazona,Node8,Labeo_rohita,Node7,Node5,Node4,Paramormyrops_kingsleyae,Brienomyrus_brachyistius,Node30,Scleropages_formosus,Node29,Node3,Node1,Polyodon_spathula,Polypterus_senegalus,Erpetoichthys_calabaricus,Node35`"	0.8601	0.97	0.8601
