""	"clade"	"test"	"back"	"pval"	"kval"	"adjusted_p_value"
"192"	"Aves_group2"	"Accipiter_gentilis"	"`Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Node3,Antrostomus_carolinensis,Node2,Merops_nubicus,Dryobates_pubescens,Node13,Buceros_rhinoceros_silvestris,Node12,Apaloderma_vittatum,Node11,Leptosomus_discolor,Node10,Tyto_alba_alba,Node9,Haliaeetus_albicilla,Node22,Aquila_chrysaetos_chrysaetos,Node21,Gymnogyps_californianus,Node20,Node8,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Node31,Node29,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Node37,Node35,Falco_naumanni,Node34,Node28,Cariama_cristata,Node27,Node7`"	0.283	0	0.53845
"193"	"Aves_group2"	"Antrostomus_carolinensis"	"`Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Node3,Node2,Merops_nubicus,Dryobates_pubescens,Node13,Buceros_rhinoceros_silvestris,Node12,Apaloderma_vittatum,Node11,Leptosomus_discolor,Node10,Tyto_alba_alba,Node9,Haliaeetus_albicilla,Accipiter_gentilis,Node22,Aquila_chrysaetos_chrysaetos,Node21,Gymnogyps_californianus,Node20,Node8,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Node31,Node29,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Node37,Node35,Falco_naumanni,Node34,Node28,Cariama_cristata,Node27,Node7`"	0.2483	0.16	0.53845
"194"	"Aves_group2"	"Apaloderma_vittatum"	"`Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Node3,Antrostomus_carolinensis,Node2,Merops_nubicus,Dryobates_pubescens,Node13,Buceros_rhinoceros_silvestris,Node12,Node11,Leptosomus_discolor,Node10,Tyto_alba_alba,Node9,Haliaeetus_albicilla,Accipiter_gentilis,Node22,Aquila_chrysaetos_chrysaetos,Node21,Gymnogyps_californianus,Node20,Node8,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Node31,Node29,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Node37,Node35,Falco_naumanni,Node34,Node28,Cariama_cristata,Node27,Node7`"	0.3965	0.63	0.594733333333333
"195"	"Aves_group2"	"Apus_apus"	"`Tauraco_erythrolophus,Chaetura_pelagica,Node3,Antrostomus_carolinensis,Node2,Merops_nubicus,Dryobates_pubescens,Node13,Buceros_rhinoceros_silvestris,Node12,Apaloderma_vittatum,Node11,Leptosomus_discolor,Node10,Tyto_alba_alba,Node9,Haliaeetus_albicilla,Accipiter_gentilis,Node22,Aquila_chrysaetos_chrysaetos,Node21,Gymnogyps_californianus,Node20,Node8,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Node31,Node29,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Node37,Node35,Falco_naumanni,Node34,Node28,Cariama_cristata,Node27,Node7`"	0.4055	0.75	0.594733333333333
"196"	"Aves_group2"	"Aquila_chrysaetos_chrysaetos"	"`Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Node3,Antrostomus_carolinensis,Node2,Merops_nubicus,Dryobates_pubescens,Node13,Buceros_rhinoceros_silvestris,Node12,Apaloderma_vittatum,Node11,Leptosomus_discolor,Node10,Tyto_alba_alba,Node9,Haliaeetus_albicilla,Accipiter_gentilis,Node22,Node21,Gymnogyps_californianus,Node20,Node8,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Node31,Node29,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Node37,Node35,Falco_naumanni,Node34,Node28,Cariama_cristata,Node27,Node7`"	0.0635	0	0.45496
"197"	"Aves_group2"	"Buceros_rhinoceros_silvestris"	"`Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Node3,Antrostomus_carolinensis,Node2,Merops_nubicus,Dryobates_pubescens,Node13,Node12,Apaloderma_vittatum,Node11,Leptosomus_discolor,Node10,Tyto_alba_alba,Node9,Haliaeetus_albicilla,Accipiter_gentilis,Node22,Aquila_chrysaetos_chrysaetos,Node21,Gymnogyps_californianus,Node20,Node8,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Node31,Node29,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Node37,Node35,Falco_naumanni,Node34,Node28,Cariama_cristata,Node27,Node7`"	0.4739	1.16	0.621255555555556
"198"	"Aves_group2"	"Cariama_cristata"	"`Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Node3,Antrostomus_carolinensis,Node2,Merops_nubicus,Dryobates_pubescens,Node13,Buceros_rhinoceros_silvestris,Node12,Apaloderma_vittatum,Node11,Leptosomus_discolor,Node10,Tyto_alba_alba,Node9,Haliaeetus_albicilla,Accipiter_gentilis,Node22,Aquila_chrysaetos_chrysaetos,Node21,Gymnogyps_californianus,Node20,Node8,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Node31,Node29,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Node37,Node35,Falco_naumanni,Node34,Node28,Node27,Node7`"	0.1034	0.13	0.45496
"199"	"Aves_group2"	"Chaetura_pelagica"	"`Tauraco_erythrolophus,Apus_apus,Node3,Antrostomus_carolinensis,Node2,Merops_nubicus,Dryobates_pubescens,Node13,Buceros_rhinoceros_silvestris,Node12,Apaloderma_vittatum,Node11,Leptosomus_discolor,Node10,Tyto_alba_alba,Node9,Haliaeetus_albicilla,Accipiter_gentilis,Node22,Aquila_chrysaetos_chrysaetos,Node21,Gymnogyps_californianus,Node20,Node8,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Node31,Node29,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Node37,Node35,Falco_naumanni,Node34,Node28,Cariama_cristata,Node27,Node7`"	0.18	1.59	0.53845
"200"	"Aves_group2"	"Dryobates_pubescens"	"`Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Node3,Antrostomus_carolinensis,Node2,Merops_nubicus,Node13,Buceros_rhinoceros_silvestris,Node12,Apaloderma_vittatum,Node11,Leptosomus_discolor,Node10,Tyto_alba_alba,Node9,Haliaeetus_albicilla,Accipiter_gentilis,Node22,Aquila_chrysaetos_chrysaetos,Node21,Gymnogyps_californianus,Node20,Node8,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Node31,Node29,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Node37,Node35,Falco_naumanni,Node34,Node28,Cariama_cristata,Node27,Node7`"	0.2314	11.52	0.53845
"201"	"Aves_group2"	"Falco_cherrug"	"`Tauraco_erythrolophus,Chaetura_pelagica,Apus_apus,Node3,Antrostomus_carolinensis,Node2,Merops_nubicus,Dryobates_pubescens,Node13,Buceros_rhinoceros_silvestris,Node12,Apaloderma_vittatum,Node11,Leptosomus_discolor,Node10,Tyto_alba_alba,Node9,Haliaeetus_albicilla,Accipiter_gentilis,Node22,Aquila_chrysaetos_chrysaetos,Node21,Gymnogyps_californianus,Node20,Node8,Melopsittacus_undulatus,Nestor_notabilis,Strigops_habroptila,Node31,Node29,Falco_peregrinus,Falco_rusticolus,Node37,Node35,Falco_naumanni,Node34,Node28,Cariama_cristata,Node27,Node7`"	0.5083	0	0.621255555555556
