""	"clade"	"test"	"back"	"pval"	"kval"	"adjusted_p_value"
"160"	"Aves_group1"	"Camarhynchus_parvulus"	"`Hirundo_rustica,Parus_major,Cyanistes_caeruleus_caeruleus,Node5,Pseudopodoces_humilis,Node4,Node2,Sturnus_vulgaris,Catharus_ustulatus,Ficedula_albicollis,Node12,Node10,Corvus_moneduloides,Corvus_kubaryi,Node18,Corvus_cornix_cornix,Corvus_brachyrhynchos,Node21,Node17,Taeniopygia_guttata,Lonchura_striata_domestica,Node26,Corvus_hawaiiensis,Node25,Geospiza_fortis,Node30,Node24,Node16,Motacilla_alba_alba,Zonotrichia_albicollis,Molothrus_ater,Node37,Serinus_canaria,Node36,Node34,Pyrgilauda_ruficollis,Onychostruthus_taczanowskii,Node42,Passer_montanus,Node41,Node33,Node15,Node9,Node1,Myiozetetes_cayanensis,Empidonax_traillii,Node47,Neopelma_chrysocephalum,Pipra_filicauda,Manacus_vitellinus,Manacus_candei,Node55,Node53,Lepidothrix_coronata,Node52,Node50,Node46,Chiroxiphia_lanceolata,Corapipo_altera,Node59`"	0.8568	0	0.982057142857143
"161"	"Aves_group1"	"Catharus_ustulatus"	"`Hirundo_rustica,Parus_major,Cyanistes_caeruleus_caeruleus,Node5,Pseudopodoces_humilis,Node4,Node2,Sturnus_vulgaris,Ficedula_albicollis,Node12,Node10,Corvus_moneduloides,Corvus_kubaryi,Node18,Corvus_cornix_cornix,Corvus_brachyrhynchos,Node21,Node17,Taeniopygia_guttata,Lonchura_striata_domestica,Node26,Corvus_hawaiiensis,Node25,Geospiza_fortis,Camarhynchus_parvulus,Node30,Node24,Node16,Motacilla_alba_alba,Zonotrichia_albicollis,Molothrus_ater,Node37,Serinus_canaria,Node36,Node34,Pyrgilauda_ruficollis,Onychostruthus_taczanowskii,Node42,Passer_montanus,Node41,Node33,Node15,Node9,Node1,Myiozetetes_cayanensis,Empidonax_traillii,Node47,Neopelma_chrysocephalum,Pipra_filicauda,Manacus_vitellinus,Manacus_candei,Node55,Node53,Lepidothrix_coronata,Node52,Node50,Node46,Chiroxiphia_lanceolata,Corapipo_altera,Node59`"	0.0856	0	0.8832
"162"	"Aves_group1"	"Chiroxiphia_lanceolata"	"`Hirundo_rustica,Parus_major,Cyanistes_caeruleus_caeruleus,Node5,Pseudopodoces_humilis,Node4,Node2,Sturnus_vulgaris,Catharus_ustulatus,Ficedula_albicollis,Node12,Node10,Corvus_moneduloides,Corvus_kubaryi,Node18,Corvus_cornix_cornix,Corvus_brachyrhynchos,Node21,Node17,Taeniopygia_guttata,Lonchura_striata_domestica,Node26,Corvus_hawaiiensis,Node25,Geospiza_fortis,Camarhynchus_parvulus,Node30,Node24,Node16,Motacilla_alba_alba,Zonotrichia_albicollis,Molothrus_ater,Node37,Serinus_canaria,Node36,Node34,Pyrgilauda_ruficollis,Onychostruthus_taczanowskii,Node42,Passer_montanus,Node41,Node33,Node15,Node9,Node1,Myiozetetes_cayanensis,Empidonax_traillii,Node47,Neopelma_chrysocephalum,Pipra_filicauda,Manacus_vitellinus,Manacus_candei,Node55,Node53,Lepidothrix_coronata,Node52,Node50,Node46,Corapipo_altera,Node59`"	1	1.05	1
"163"	"Aves_group1"	"Corapipo_altera"	"`Hirundo_rustica,Parus_major,Cyanistes_caeruleus_caeruleus,Node5,Pseudopodoces_humilis,Node4,Node2,Sturnus_vulgaris,Catharus_ustulatus,Ficedula_albicollis,Node12,Node10,Corvus_moneduloides,Corvus_kubaryi,Node18,Corvus_cornix_cornix,Corvus_brachyrhynchos,Node21,Node17,Taeniopygia_guttata,Lonchura_striata_domestica,Node26,Corvus_hawaiiensis,Node25,Geospiza_fortis,Camarhynchus_parvulus,Node30,Node24,Node16,Motacilla_alba_alba,Zonotrichia_albicollis,Molothrus_ater,Node37,Serinus_canaria,Node36,Node34,Pyrgilauda_ruficollis,Onychostruthus_taczanowskii,Node42,Passer_montanus,Node41,Node33,Node15,Node9,Node1,Myiozetetes_cayanensis,Empidonax_traillii,Node47,Neopelma_chrysocephalum,Pipra_filicauda,Manacus_vitellinus,Manacus_candei,Node55,Node53,Lepidothrix_coronata,Node52,Node50,Node46,Chiroxiphia_lanceolata,Node59`"	0.7618	1.25	0.982057142857143
"164"	"Aves_group1"	"Corvus_brachyrhynchos"	"`Hirundo_rustica,Parus_major,Cyanistes_caeruleus_caeruleus,Node5,Pseudopodoces_humilis,Node4,Node2,Sturnus_vulgaris,Catharus_ustulatus,Ficedula_albicollis,Node12,Node10,Corvus_moneduloides,Corvus_kubaryi,Node18,Corvus_cornix_cornix,Node21,Node17,Taeniopygia_guttata,Lonchura_striata_domestica,Node26,Corvus_hawaiiensis,Node25,Geospiza_fortis,Camarhynchus_parvulus,Node30,Node24,Node16,Motacilla_alba_alba,Zonotrichia_albicollis,Molothrus_ater,Node37,Serinus_canaria,Node36,Node34,Pyrgilauda_ruficollis,Onychostruthus_taczanowskii,Node42,Passer_montanus,Node41,Node33,Node15,Node9,Node1,Myiozetetes_cayanensis,Empidonax_traillii,Node47,Neopelma_chrysocephalum,Pipra_filicauda,Manacus_vitellinus,Manacus_candei,Node55,Node53,Lepidothrix_coronata,Node52,Node50,Node46,Chiroxiphia_lanceolata,Corapipo_altera,Node59`"	1	0.86	1
"165"	"Aves_group1"	"Corvus_cornix_cornix"	"`Hirundo_rustica,Parus_major,Cyanistes_caeruleus_caeruleus,Node5,Pseudopodoces_humilis,Node4,Node2,Sturnus_vulgaris,Catharus_ustulatus,Ficedula_albicollis,Node12,Node10,Corvus_moneduloides,Corvus_kubaryi,Node18,Corvus_brachyrhynchos,Node21,Node17,Taeniopygia_guttata,Lonchura_striata_domestica,Node26,Corvus_hawaiiensis,Node25,Geospiza_fortis,Camarhynchus_parvulus,Node30,Node24,Node16,Motacilla_alba_alba,Zonotrichia_albicollis,Molothrus_ater,Node37,Serinus_canaria,Node36,Node34,Pyrgilauda_ruficollis,Onychostruthus_taczanowskii,Node42,Passer_montanus,Node41,Node33,Node15,Node9,Node1,Myiozetetes_cayanensis,Empidonax_traillii,Node47,Neopelma_chrysocephalum,Pipra_filicauda,Manacus_vitellinus,Manacus_candei,Node55,Node53,Lepidothrix_coronata,Node52,Node50,Node46,Chiroxiphia_lanceolata,Corapipo_altera,Node59`"	0.3224	6.24	0.982057142857143
"166"	"Aves_group1"	"Corvus_hawaiiensis"	"`Hirundo_rustica,Parus_major,Cyanistes_caeruleus_caeruleus,Node5,Pseudopodoces_humilis,Node4,Node2,Sturnus_vulgaris,Catharus_ustulatus,Ficedula_albicollis,Node12,Node10,Corvus_moneduloides,Corvus_kubaryi,Node18,Corvus_cornix_cornix,Corvus_brachyrhynchos,Node21,Node17,Taeniopygia_guttata,Lonchura_striata_domestica,Node26,Node25,Geospiza_fortis,Camarhynchus_parvulus,Node30,Node24,Node16,Motacilla_alba_alba,Zonotrichia_albicollis,Molothrus_ater,Node37,Serinus_canaria,Node36,Node34,Pyrgilauda_ruficollis,Onychostruthus_taczanowskii,Node42,Passer_montanus,Node41,Node33,Node15,Node9,Node1,Myiozetetes_cayanensis,Empidonax_traillii,Node47,Neopelma_chrysocephalum,Pipra_filicauda,Manacus_vitellinus,Manacus_candei,Node55,Node53,Lepidothrix_coronata,Node52,Node50,Node46,Chiroxiphia_lanceolata,Corapipo_altera,Node59`"	0.3077	2.34	0.982057142857143
"167"	"Aves_group1"	"Corvus_kubaryi"	"`Hirundo_rustica,Parus_major,Cyanistes_caeruleus_caeruleus,Node5,Pseudopodoces_humilis,Node4,Node2,Sturnus_vulgaris,Catharus_ustulatus,Ficedula_albicollis,Node12,Node10,Corvus_moneduloides,Node18,Corvus_cornix_cornix,Corvus_brachyrhynchos,Node21,Node17,Taeniopygia_guttata,Lonchura_striata_domestica,Node26,Corvus_hawaiiensis,Node25,Geospiza_fortis,Camarhynchus_parvulus,Node30,Node24,Node16,Motacilla_alba_alba,Zonotrichia_albicollis,Molothrus_ater,Node37,Serinus_canaria,Node36,Node34,Pyrgilauda_ruficollis,Onychostruthus_taczanowskii,Node42,Passer_montanus,Node41,Node33,Node15,Node9,Node1,Myiozetetes_cayanensis,Empidonax_traillii,Node47,Neopelma_chrysocephalum,Pipra_filicauda,Manacus_vitellinus,Manacus_candei,Node55,Node53,Lepidothrix_coronata,Node52,Node50,Node46,Chiroxiphia_lanceolata,Corapipo_altera,Node59`"	0.7953	1.24	0.982057142857143
"168"	"Aves_group1"	"Corvus_moneduloides"	"`Hirundo_rustica,Parus_major,Cyanistes_caeruleus_caeruleus,Node5,Pseudopodoces_humilis,Node4,Node2,Sturnus_vulgaris,Catharus_ustulatus,Ficedula_albicollis,Node12,Node10,Corvus_kubaryi,Node18,Corvus_cornix_cornix,Corvus_brachyrhynchos,Node21,Node17,Taeniopygia_guttata,Lonchura_striata_domestica,Node26,Corvus_hawaiiensis,Node25,Geospiza_fortis,Camarhynchus_parvulus,Node30,Node24,Node16,Motacilla_alba_alba,Zonotrichia_albicollis,Molothrus_ater,Node37,Serinus_canaria,Node36,Node34,Pyrgilauda_ruficollis,Onychostruthus_taczanowskii,Node42,Passer_montanus,Node41,Node33,Node15,Node9,Node1,Myiozetetes_cayanensis,Empidonax_traillii,Node47,Neopelma_chrysocephalum,Pipra_filicauda,Manacus_vitellinus,Manacus_candei,Node55,Node53,Lepidothrix_coronata,Node52,Node50,Node46,Chiroxiphia_lanceolata,Corapipo_altera,Node59`"	0.8399	1.24	0.982057142857143
"169"	"Aves_group1"	"Cyanistes_caeruleus_caeruleus"	"`Hirundo_rustica,Parus_major,Node5,Pseudopodoces_humilis,Node4,Node2,Sturnus_vulgaris,Catharus_ustulatus,Ficedula_albicollis,Node12,Node10,Corvus_moneduloides,Corvus_kubaryi,Node18,Corvus_cornix_cornix,Corvus_brachyrhynchos,Node21,Node17,Taeniopygia_guttata,Lonchura_striata_domestica,Node26,Corvus_hawaiiensis,Node25,Geospiza_fortis,Camarhynchus_parvulus,Node30,Node24,Node16,Motacilla_alba_alba,Zonotrichia_albicollis,Molothrus_ater,Node37,Serinus_canaria,Node36,Node34,Pyrgilauda_ruficollis,Onychostruthus_taczanowskii,Node42,Passer_montanus,Node41,Node33,Node15,Node9,Node1,Myiozetetes_cayanensis,Empidonax_traillii,Node47,Neopelma_chrysocephalum,Pipra_filicauda,Manacus_vitellinus,Manacus_candei,Node55,Node53,Lepidothrix_coronata,Node52,Node50,Node46,Chiroxiphia_lanceolata,Corapipo_altera,Node59`"	0.2115	0	0.982057142857143
