""	"clade"	"test"	"back"	"pval"	"kval"	"adjusted_p_value"
"226"	"Aves_group4"	"Alectura_lathami"	"`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Node29,Node11`"	1	0.98	1
"227"	"Aves_group4"	"Anas_platyrhynchos"	"`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`"	0	2.28	0
"228"	"Aves_group4"	"Anser_brachyrhynchus"	"`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`"	0.052	0	0.294666666666667
"229"	"Aves_group4"	"Anser_cygnoides"	"`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`"	0.3066	0	0.527618181818182
"230"	"Aves_group4"	"Anser_indicus"	"`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`"	0.1297	0	0.353357142857143
"231"	"Aves_group4"	"Apteryx_australis_mantelli"	"`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`"	0.7049	1.49	0.921792307692308
"232"	"Aves_group4"	"Apteryx_rowi"	"`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`"	0	50	0
"233"	"Aves_group4"	"Aythya_fuligula"	"`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`"	1	1.28	1
"234"	"Aves_group4"	"Branta_canadensis"	"`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`"	0.0946	0.02	0.32164
"235"	"Aves_group4"	"Cygnus_atratus"	"`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`"	0.0938	0	0.32164
"236"	"Aves_group4"	"Cygnus_olor"	"`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`"	0.1455	0	0.353357142857143
"237"	"Aves_group4"	"Dromaius_novaehollandiae"	"`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`"	1	2.54	1
"238"	"Aves_group4"	"Nothoprocta_perdicaria"	"`Struthio_camelus,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`"	0.5854	1.31	0.829316666666667
"239"	"Aves_group4"	"Oxyura_jamaicensis"	"`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`"	0.3291	0.61	0.527618181818182
"240"	"Aves_group4"	"Penelope_pileata"	"`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Alectura_lathami,Node29,Node11`"	1	0.72	1
"241"	"Aves_group4"	"Struthio_camelus"	"`Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`"	0.222	0.4	0.47175
"242"	"Aves_group4"	"Tinamus_guttatus"	"`Struthio_camelus,Nothoprocta_perdicaria,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`"	0.3414	0.57	0.527618181818182
