""	"clade"	"test"	"back"	"pval"	"kval"	"adjusted_p_value"
"76"	"Actinopterygii_group4"	"Esox_lucius"	"`Oncorhynchus_tshawytscha,Oncorhynchus_keta,Node3,Salmo_salar,Node2,Sphaeramia_orbicularis,Thunnus_albacares,Thunnus_maccoyii,Node13,Syngnathus_scovelli,Syngnathus_acus,Node17,Hippocampus_comes,Hippocampus_zosterae,Node20,Node16,Node12,Node10,Myripristis_murdjan,Node9,Gadus_morhua,Node8,Hypomesus_transpacificus,Node7`"	0.1896	0.75	0.723036363636364
"77"	"Actinopterygii_group4"	"Gadus_morhua"	"`Esox_lucius,Oncorhynchus_tshawytscha,Oncorhynchus_keta,Node3,Salmo_salar,Node2,Sphaeramia_orbicularis,Thunnus_albacares,Thunnus_maccoyii,Node13,Syngnathus_scovelli,Syngnathus_acus,Node17,Hippocampus_comes,Hippocampus_zosterae,Node20,Node16,Node12,Node10,Myripristis_murdjan,Node9,Node8,Hypomesus_transpacificus,Node7`"	0.5234	0.88	0.723036363636364
"78"	"Actinopterygii_group4"	"Hippocampus_comes"	"`Esox_lucius,Oncorhynchus_tshawytscha,Oncorhynchus_keta,Node3,Salmo_salar,Node2,Sphaeramia_orbicularis,Thunnus_albacares,Thunnus_maccoyii,Node13,Syngnathus_scovelli,Syngnathus_acus,Node17,Hippocampus_zosterae,Node20,Node16,Node12,Node10,Myripristis_murdjan,Node9,Gadus_morhua,Node8,Hypomesus_transpacificus,Node7`"	0.731	1.13	0.7641
"79"	"Actinopterygii_group4"	"Hippocampus_zosterae"	"`Esox_lucius,Oncorhynchus_tshawytscha,Oncorhynchus_keta,Node3,Salmo_salar,Node2,Sphaeramia_orbicularis,Thunnus_albacares,Thunnus_maccoyii,Node13,Syngnathus_scovelli,Syngnathus_acus,Node17,Hippocampus_comes,Node20,Node16,Node12,Node10,Myripristis_murdjan,Node9,Gadus_morhua,Node8,Hypomesus_transpacificus,Node7`"	0.512	1.26	0.723036363636364
"80"	"Actinopterygii_group4"	"Hypomesus_transpacificus"	"`Esox_lucius,Oncorhynchus_tshawytscha,Oncorhynchus_keta,Node3,Salmo_salar,Node2,Sphaeramia_orbicularis,Thunnus_albacares,Thunnus_maccoyii,Node13,Syngnathus_scovelli,Syngnathus_acus,Node17,Hippocampus_comes,Hippocampus_zosterae,Node20,Node16,Node12,Node10,Myripristis_murdjan,Node9,Gadus_morhua,Node8,Node7`"	0.2354	1.32	0.723036363636364
"81"	"Actinopterygii_group4"	"Myripristis_murdjan"	"`Esox_lucius,Oncorhynchus_tshawytscha,Oncorhynchus_keta,Node3,Salmo_salar,Node2,Sphaeramia_orbicularis,Thunnus_albacares,Thunnus_maccoyii,Node13,Syngnathus_scovelli,Syngnathus_acus,Node17,Hippocampus_comes,Hippocampus_zosterae,Node20,Node16,Node12,Node10,Node9,Gadus_morhua,Node8,Hypomesus_transpacificus,Node7`"	0.3486	0.83	0.723036363636364
"82"	"Actinopterygii_group4"	"Oncorhynchus_keta"	"`Esox_lucius,Oncorhynchus_tshawytscha,Node3,Salmo_salar,Node2,Sphaeramia_orbicularis,Thunnus_albacares,Thunnus_maccoyii,Node13,Syngnathus_scovelli,Syngnathus_acus,Node17,Hippocampus_comes,Hippocampus_zosterae,Node20,Node16,Node12,Node10,Myripristis_murdjan,Node9,Gadus_morhua,Node8,Hypomesus_transpacificus,Node7`"	0.3675	0.12	0.723036363636364
"83"	"Actinopterygii_group4"	"Oncorhynchus_tshawytscha"	"`Esox_lucius,Oncorhynchus_keta,Node3,Salmo_salar,Node2,Sphaeramia_orbicularis,Thunnus_albacares,Thunnus_maccoyii,Node13,Syngnathus_scovelli,Syngnathus_acus,Node17,Hippocampus_comes,Hippocampus_zosterae,Node20,Node16,Node12,Node10,Myripristis_murdjan,Node9,Gadus_morhua,Node8,Hypomesus_transpacificus,Node7`"	0.7641	0.32	0.7641
"84"	"Actinopterygii_group4"	"Salmo_salar"	"`Esox_lucius,Oncorhynchus_tshawytscha,Oncorhynchus_keta,Node3,Node2,Sphaeramia_orbicularis,Thunnus_albacares,Thunnus_maccoyii,Node13,Syngnathus_scovelli,Syngnathus_acus,Node17,Hippocampus_comes,Hippocampus_zosterae,Node20,Node16,Node12,Node10,Myripristis_murdjan,Node9,Gadus_morhua,Node8,Hypomesus_transpacificus,Node7`"	0.004	0	0.056
"85"	"Actinopterygii_group4"	"Sphaeramia_orbicularis"	"`Esox_lucius,Oncorhynchus_tshawytscha,Oncorhynchus_keta,Node3,Salmo_salar,Node2,Thunnus_albacares,Thunnus_maccoyii,Node13,Syngnathus_scovelli,Syngnathus_acus,Node17,Hippocampus_comes,Hippocampus_zosterae,Node20,Node16,Node12,Node10,Myripristis_murdjan,Node9,Gadus_morhua,Node8,Hypomesus_transpacificus,Node7`"	0.3857	0.84	0.723036363636364
