Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
205	1	4.232	10000.000	4.569	Positive	0.0326	Cyclopterus_lumpus
220	1	0.778	10000.000	39.088	Positive	0.0000	Cyclopterus_lumpus
232	1	2.245	10000.000	7.070	Positive	0.0078	Cyclopterus_lumpus
278	1	0.872	10000.000	7.490	Positive	0.0062	Cyclopterus_lumpus
281	1	0.897	10000.000	5.944	Positive	0.0148	Cyclopterus_lumpus
301	1	2.085	10000.000	16.422	Positive	0.0001	Cyclopterus_lumpus
317	1	1.731	10000.000	4.394	Positive	0.0361	Cyclopterus_lumpus
320	1	1.065	10000.000	3.246	Positive	0.0716	Cyclopterus_lumpus
328	1	1.517	10000.000	19.225	Positive	0.0000	Cyclopterus_lumpus
358	1	0.389	10000.000	4.679	Positive	0.0305	Cyclopterus_lumpus
361	1	0.000	10000.000	21.326	Positive	0.0000	Cyclopterus_lumpus
374	1	2.097	10000.000	5.027	Positive	0.0249	Cyclopterus_lumpus
376	1	0.000	10000.000	3.530	Positive	0.0603	Cyclopterus_lumpus
389	1	0.783	10000.000	3.849	Positive	0.0498	Cyclopterus_lumpus
409	1	3.193	10000.000	3.110	Positive	0.0778	Cyclopterus_lumpus
423	1	1.971	10000.000	19.958	Positive	0.0000	Cyclopterus_lumpus
427	1	0.790	10000.000	28.584	Positive	0.0000	Cyclopterus_lumpus
429	1	0.709	10000.000	11.696	Positive	0.0006	Cyclopterus_lumpus
430	1	0.000	10000.000	41.940	Positive	0.0000	Cyclopterus_lumpus
434	1	0.224	10000.000	20.470	Positive	0.0000	Cyclopterus_lumpus
440	1	0.691	10000.000	32.262	Positive	0.0000	Cyclopterus_lumpus
445	1	0.000	10000.000	10.593	Positive	0.0011	Cyclopterus_lumpus
462	1	0.886	10000.000	5.613	Positive	0.0178	Cyclopterus_lumpus
466	1	0.482	10000.000	23.207	Positive	0.0000	Cyclopterus_lumpus
474	1	0.467	10000.000	16.787	Positive	0.0000	Cyclopterus_lumpus
483	1	0.932	10000.000	5.120	Positive	0.0237	Cyclopterus_lumpus
497	1	0.000	10000.000	20.836	Positive	0.0000	Cyclopterus_lumpus
514	1	1.601	10000.000	5.645	Positive	0.0175	Cyclopterus_lumpus
568	1	0.682	10000.000	18.081	Positive	0.0000	Cyclopterus_lumpus
596	1	2.366	10000.000	20.594	Positive	0.0000	Cyclopterus_lumpus
621	1	0.000	10000.000	34.448	Positive	0.0000	Cyclopterus_lumpus
641	1	0.677	10000.000	10.161	Positive	0.0014	Cyclopterus_lumpus
649	1	0.000	10000.000	7.686	Positive	0.0056	Cyclopterus_lumpus
662	1	0.467	10000.000	4.109	Positive	0.0426	Cyclopterus_lumpus
675	1	1.897	10000.000	6.961	Positive	0.0083	Cyclopterus_lumpus
707	1	0.329	10000.000	11.692	Positive	0.0006	Cyclopterus_lumpus
713	1	0.000	10000.000	12.315	Positive	0.0004	Cyclopterus_lumpus
725	1	1.657	10000.000	6.655	Positive	0.0099	Cyclopterus_lumpus
754	1	0.717	10000.000	9.340	Positive	0.0022	Cyclopterus_lumpus
806	1	1.844	10000.000	16.711	Positive	0.0000	Cyclopterus_lumpus
818	1	0.699	10000.000	22.265	Positive	0.0000	Cyclopterus_lumpus
828	1	0.609	10000.000	30.836	Positive	0.0000	Cyclopterus_lumpus
832	1	0.841	10000.000	2.845	Positive	0.0917	Cyclopterus_lumpus
837	1	2.096	10000.000	8.206	Positive	0.0042	Cyclopterus_lumpus
839	1	1.067	10000.000	19.601	Positive	0.0000	Cyclopterus_lumpus
843	1	0.000	10000.000	38.597	Positive	0.0000	Cyclopterus_lumpus
848	1	2.317	10000.000	31.418	Positive	0.0000	Cyclopterus_lumpus
849	1	1.315	10000.000	21.865	Positive	0.0000	Cyclopterus_lumpus
855	1	0.365	10000.000	56.008	Positive	0.0000	Cyclopterus_lumpus
856	1	3.640	10000.000	11.044	Positive	0.0009	Cyclopterus_lumpus
