Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
82	1	0.641	12.219	1.000	3.351	0.0888	Cricetulus_griseus
132	1	0.350	18.299	1.000	4.632	0.0456	Cricetulus_griseus
142	1	0.380	10000.000...	1.000	9.954	0.0030	Cricetulus_griseus
145	1	0.442	86.329	1.000	11.649	0.0013	Cricetulus_griseus
160	1	1.733	28.241	1.000	5.921	0.0235	Cricetulus_griseus
183	1	0.000	14.333	1.000	6.468	0.0177	Cricetulus_griseus
231	1	0.501	15.417	1.000	3.708	0.0737	Cricetulus_griseus
337	1	0.810	41.163	1.000	5.971	0.0229	Cricetulus_griseus
437	1	0.552	21.180	1.000	4.269	0.0550	Cricetulus_griseus
482	1	0.953	23.745	1.000	3.625	0.0769	Cricetulus_griseus
536	1	0.000	14.037	1.000	7.488	0.0105	Cricetulus_griseus
539	1	0.544	12.279	1.000	3.686	0.0745	Cricetulus_griseus
551	1	0.000	10000.000...	1.000	9.760	0.0033	Cricetulus_griseus
559	1	0.000	12.238	1.000	6.429	0.0181	Cricetulus_griseus
567	1	1.493	10000.000...	1.000	3.545	0.0802	Cricetulus_griseus
644	1	0.000	10.751	1.000	5.787	0.0251	Cricetulus_griseus
689	1	0.747	14.732	1.000	3.233	0.0945	Cricetulus_griseus
713	1	0.713	12.960	1.000	3.264	0.0929	Cricetulus_griseus
723	1	1.071	21.868	1.000	3.351	0.0888	Cricetulus_griseus
734	1	0.811	15.262	1.000	3.194	0.0964	Cricetulus_griseus
736	1	1.441	10000.000...	1.000	5.206	0.0339	Cricetulus_griseus
737	1	1.625	10000.000...	1.000	8.815	0.0054	Cricetulus_griseus
783	1	0.845	18.587	1.000	3.449	0.0843	Cricetulus_griseus
792	1	0.000	13.138	1.000	6.504	0.0174	Cricetulus_griseus
838	1	0.755	10000.000...	1.000	7.462	0.0107	Cricetulus_griseus
858	1	0.405	10000.000...	1.000	11.486	0.0014	Cricetulus_griseus
