Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
84	1	0.000	4.823	1.000	5.970	0.0229	Cavia_porcellus
125	1	0.000	4.618	1.000	6.201	0.0203	Cavia_porcellus
138	1	1.420	18.882	1.000	3.623	0.0770	Cavia_porcellus
155	1	1.008	14.169	1.000	4.116	0.0596	Cavia_porcellus
173	1	0.327	8.908	1.000	3.433	0.0851	Cavia_porcellus
188	1	0.739	3035.395	1.000	7.705	0.0094	Cavia_porcellus
208	1	0.313	10.482	1.000	3.737	0.0726	Cavia_porcellus
287	1	0.000	4.464	1.000	5.238	0.0333	Cavia_porcellus
473	1	2.791	10000.000...	1.000	3.626	0.0769	Cavia_porcellus
491	1	0.000	4.132	1.000	4.403	0.0513	Cavia_porcellus
571	1	0.000	4.363	1.000	4.883	0.0400	Cavia_porcellus
637	1	0.160	8.658	1.000	4.533	0.0480	Cavia_porcellus
741	1	0.000	6.854	1.000	6.145	0.0209	Cavia_porcellus
815	1	0.000	7.130	1.000	4.613	0.0460	Cavia_porcellus
840	1	1.220	1999.200	1.000	5.547	0.0284	Cavia_porcellus
842	1	0.517	9.866	1.000	3.218	0.0952	Cavia_porcellus
