Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
75	1	0.802	10000.000	10.684	Positive	0.0011	Varanus_komodoensis
108	1	3.427	10000.000	5.013	Positive	0.0252	Varanus_komodoensis
111	1	0.000	10000.000	7.756	Positive	0.0054	Varanus_komodoensis
275	1	0.000	10000.000	14.669	Positive	0.0001	Varanus_komodoensis
315	1	0.000	10000.000	17.535	Positive	0.0000	Varanus_komodoensis
321	1	0.000	10000.000	17.897	Positive	0.0000	Varanus_komodoensis
353	1	0.000	10000.000	7.820	Positive	0.0052	Varanus_komodoensis
355	1	3.116	10000.000	3.605	Positive	0.0576	Varanus_komodoensis
369	1	0.000	10000.000	16.138	Positive	0.0001	Varanus_komodoensis
397	1	0.422	10000.000	9.850	Positive	0.0017	Varanus_komodoensis
442	1	2.037	10000.000	6.005	Positive	0.0143	Varanus_komodoensis
448	1	1.382	10000.000	3.759	Positive	0.0525	Varanus_komodoensis
456	1	0.000	10000.000	5.840	Positive	0.0157	Varanus_komodoensis
462	1	0.000	10000.000	11.822	Positive	0.0006	Varanus_komodoensis
469	1	0.000	10000.000	5.433	Positive	0.0198	Varanus_komodoensis
475	1	2.369	10000.000	6.875	Positive	0.0087	Varanus_komodoensis
497	1	2.034	10000.000	6.817	Positive	0.0090	Varanus_komodoensis
542	1	0.000	10000.000	14.309	Positive	0.0002	Varanus_komodoensis
549	1	0.919	10000.000	8.524	Positive	0.0035	Varanus_komodoensis
554	1	0.000	10000.000	5.695	Positive	0.0170	Varanus_komodoensis
563	1	0.000	10000.000	17.076	Positive	0.0000	Varanus_komodoensis
572	1	0.000	10000.000	23.249	Positive	0.0000	Varanus_komodoensis
578	1	1.484	10000.000	7.422	Positive	0.0064	Varanus_komodoensis
590	1	0.621	10000.000	13.208	Positive	0.0003	Varanus_komodoensis
649	1	0.588	10000.000	7.565	Positive	0.0060	Varanus_komodoensis
662	1	0.000	10000.000	17.335	Positive	0.0000	Varanus_komodoensis
690	1	0.678	10000.000	7.561	Positive	0.0060	Varanus_komodoensis
697	1	1.307	10000.000	4.150	Positive	0.0416	Varanus_komodoensis
721	1	1.466	10000.000	7.832	Positive	0.0051	Varanus_komodoensis
747	1	0.610	10000.000	12.154	Positive	0.0005	Varanus_komodoensis
748	1	0.955	10000.000	7.971	Positive	0.0048	Varanus_komodoensis
764	1	0.000	10000.000	8.651	Positive	0.0033	Varanus_komodoensis
800	1	0.000	10000.000	17.851	Positive	0.0000	Varanus_komodoensis
806	1	0.000	10000.000	5.372	Positive	0.0205	Varanus_komodoensis
811	1	0.000	10000.000	8.748	Positive	0.0031	Varanus_komodoensis
842	1	0.479	10000.000	10.928	Positive	0.0009	Varanus_komodoensis
848	1	1.509	10000.000	9.009	Positive	0.0027	Varanus_komodoensis
864	1	2.213	10000.000	6.550	Positive	0.0105	Varanus_komodoensis
869	1	0.000	10000.000	8.991	Positive	0.0027	Varanus_komodoensis
875	1	0.000	10000.000	10.420	Positive	0.0012	Varanus_komodoensis
