clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Aves_group4	F1x4	Alectura_lathami	Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_australis_mantelli,Apteryx_rowi,Dromaius_novaehollandiae,Anas_platyrhynchos,Aythya_fuligula,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Penelope_pileata	0.54332	-5511.349661	33	1.00000	0.54887	-5514.645650	33	0.43551	0.55259	-5511.069035	34
Aves_group4	F3x4	Alectura_lathami	Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_australis_mantelli,Apteryx_rowi,Dromaius_novaehollandiae,Anas_platyrhynchos,Aythya_fuligula,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Penelope_pileata	0.55440	-5508.592492	33	1.00000	0.56072	-5511.799127	33	0.43965	0.56434	-5508.282687	34
Aves_group4	F1x4	Anas_platyrhynchos	Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_australis_mantelli,Apteryx_rowi,Dromaius_novaehollandiae,Aythya_fuligula,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Penelope_pileata,Alectura_lathami	0.54332	-5511.349661	33	1.00000	0.55272	-5513.628073	33	0.23454	0.55259	-5510.162948	34
Aves_group4	F3x4	Anas_platyrhynchos	Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_australis_mantelli,Apteryx_rowi,Dromaius_novaehollandiae,Aythya_fuligula,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Penelope_pileata,Alectura_lathami	0.55440	-5508.592492	33	1.00000	0.56400	-5510.777749	33	0.23858	0.56392	-5507.399357	34
Aves_group4	F1x4	Anser_brachyrhynchus	Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_australis_mantelli,Apteryx_rowi,Dromaius_novaehollandiae,Anas_platyrhynchos,Aythya_fuligula,Branta_canadensis,Anser_cygnoides,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Penelope_pileata,Alectura_lathami	0.54332	-5511.349661	33	1.00000	0.54285	-5511.657560	33	0.58308	0.54281	-5511.344024	34
Aves_group4	F3x4	Anser_brachyrhynchus	Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_australis_mantelli,Apteryx_rowi,Dromaius_novaehollandiae,Anas_platyrhynchos,Aythya_fuligula,Branta_canadensis,Anser_cygnoides,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Penelope_pileata,Alectura_lathami	0.55440	-5508.592492	33	1.00000	0.55388	-5508.875177	33	0.59655	0.55385	-5508.586404	34
Aves_group4	F1x4	Anser_cygnoides	Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_australis_mantelli,Apteryx_rowi,Dromaius_novaehollandiae,Anas_platyrhynchos,Aythya_fuligula,Branta_canadensis,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Penelope_pileata,Alectura_lathami	0.54332	-5511.349661	33	1.00000	0.53839	-5510.665177	33	2.07698	0.53840	-5510.414438	34
Aves_group4	F3x4	Anser_cygnoides	Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_australis_mantelli,Apteryx_rowi,Dromaius_novaehollandiae,Anas_platyrhynchos,Aythya_fuligula,Branta_canadensis,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Penelope_pileata,Alectura_lathami	0.55440	-5508.592492	33	1.00000	0.54947	-5507.941249	33	2.08313	0.54947	-5507.689783	34
Aves_group4	F1x4	Anser_indicus	Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_australis_mantelli,Apteryx_rowi,Dromaius_novaehollandiae,Anas_platyrhynchos,Aythya_fuligula,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Penelope_pileata,Alectura_lathami	0.54332	-5511.349661	33	1.00000	0.55351	-5513.471905	33	0.00010	0.55407	-5507.261692	34
Aves_group4	F3x4	Anser_indicus	Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_australis_mantelli,Apteryx_rowi,Dromaius_novaehollandiae,Anas_platyrhynchos,Aythya_fuligula,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Penelope_pileata,Alectura_lathami	0.55440	-5508.592492	33	1.00000	0.56492	-5510.653701	33	0.00010	0.56544	-5504.361456	34
