Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
24	1	0.000	10000.000	9.148	Positive	0.0025	Balearica_regulorum_gibbericeps
38	1	1.735	10000.000	8.949	Positive	0.0028	Balearica_regulorum_gibbericeps
55	1	0.000	10000.000	5.190	Positive	0.0227	Balearica_regulorum_gibbericeps
66	1	0.000	10000.000	19.221	Positive	0.0000	Balearica_regulorum_gibbericeps
70	1	1.062	10000.000	5.900	Positive	0.0151	Balearica_regulorum_gibbericeps
85	1	1.241	10000.000	16.056	Positive	0.0001	Balearica_regulorum_gibbericeps
116	1	2.001	10000.000	10.505	Positive	0.0012	Balearica_regulorum_gibbericeps
120	1	0.000	10000.000	12.760	Positive	0.0004	Balearica_regulorum_gibbericeps
123	1	0.000	10000.000	19.923	Positive	0.0000	Balearica_regulorum_gibbericeps
138	1	4.762	10000.000	14.034	Positive	0.0002	Balearica_regulorum_gibbericeps
172	1	0.000	10000.000	25.151	Positive	0.0000	Balearica_regulorum_gibbericeps
176	1	0.000	10000.000	2.781	Positive	0.0954	Balearica_regulorum_gibbericeps
184	1	0.000	10000.000	3.907	Positive	0.0481	Balearica_regulorum_gibbericeps
197	1	2.498	10000.000	15.942	Positive	0.0001	Balearica_regulorum_gibbericeps
200	1	1.829	10000.000	21.112	Positive	0.0000	Balearica_regulorum_gibbericeps
267	1	0.000	10000.000	19.055	Positive	0.0000	Balearica_regulorum_gibbericeps
285	1	0.000	10000.000	19.055	Positive	0.0000	Balearica_regulorum_gibbericeps
318	1	0.000	10000.000	15.149	Positive	0.0001	Balearica_regulorum_gibbericeps
333	1	1.194	10000.000	6.647	Positive	0.0099	Balearica_regulorum_gibbericeps
404	1	0.000	10000.000	19.572	Positive	0.0000	Balearica_regulorum_gibbericeps
460	1	2.618	10000.000	11.753	Positive	0.0006	Balearica_regulorum_gibbericeps
471	1	0.000	10000.000	33.260	Positive	0.0000	Balearica_regulorum_gibbericeps
510	1	2.302	10000.000	3.588	Positive	0.0582	Balearica_regulorum_gibbericeps
514	1	1.444	10000.000	3.726	Positive	0.0536	Balearica_regulorum_gibbericeps
557	1	7.648	10000.000	5.290	Positive	0.0214	Balearica_regulorum_gibbericeps
558	1	0.000	10000.000	12.028	Positive	0.0005	Balearica_regulorum_gibbericeps
572	1	1.185	10000.000	17.137	Positive	0.0000	Balearica_regulorum_gibbericeps
584	1	0.000	10000.000	3.840	Positive	0.0501	Balearica_regulorum_gibbericeps
599	1	0.000	10000.000	14.826	Positive	0.0001	Balearica_regulorum_gibbericeps
622	1	0.000	10000.000	10.816	Positive	0.0010	Balearica_regulorum_gibbericeps
630	1	0.000	10000.000	13.734	Positive	0.0002	Balearica_regulorum_gibbericeps
633	1	0.000	10000.000	7.405	Positive	0.0065	Balearica_regulorum_gibbericeps
641	1	0.000	10000.000	6.365	Positive	0.0116	Balearica_regulorum_gibbericeps
672	1	2.437	10000.000	6.135	Positive	0.0133	Balearica_regulorum_gibbericeps
691	1	1.869	10000.000	16.297	Positive	0.0001	Balearica_regulorum_gibbericeps
697	1	7.353	10000.000	9.043	Positive	0.0026	Balearica_regulorum_gibbericeps
