Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
42	1	14.206	10000.000	6.246	Positive	0.0124	Gymnogyps_californianus
55	1	1.813	10000.000	8.409	Positive	0.0037	Gymnogyps_californianus
97	1	0.641	10000.000	9.727	Positive	0.0018	Gymnogyps_californianus
121	1	0.000	10000.000	3.793	Positive	0.0515	Gymnogyps_californianus
130	1	0.000	10000.000	38.773	Positive	0.0000	Gymnogyps_californianus
160	1	2.822	10000.000	15.293	Positive	0.0001	Gymnogyps_californianus
283	1	3.910	10000.000	6.266	Positive	0.0123	Gymnogyps_californianus
284	1	0.000	10000.000	37.753	Positive	0.0000	Gymnogyps_californianus
326	1	0.640	10000.000	10.922	Positive	0.0010	Gymnogyps_californianus
381	1	0.000	10000.000	19.854	Positive	0.0000	Gymnogyps_californianus
391	1	0.879	10000.000	4.170	Positive	0.0412	Gymnogyps_californianus
392	1	4.973	10000.000	14.845	Positive	0.0001	Gymnogyps_californianus
407	1	0.000	10000.000	11.849	Positive	0.0006	Gymnogyps_californianus
490	1	0.829	10000.000	10.269	Positive	0.0014	Gymnogyps_californianus
511	1	0.000	10000.000	20.747	Positive	0.0000	Gymnogyps_californianus
519	1	16.272	10000.000	6.775	Positive	0.0092	Gymnogyps_californianus
538	1	0.000	10000.000	7.114	Positive	0.0076	Gymnogyps_californianus
