Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
23	1	0.786	10000.000	2.884	Positive	0.0894	Merops_nubicus
32	1	7.860	10000.000	3.812	Positive	0.0509	Merops_nubicus
48	1	0.000	10000.000	21.833	Positive	0.0000	Merops_nubicus
49	1	0.000	10000.000	24.094	Positive	0.0000	Merops_nubicus
55	1	1.740	10000.000	6.160	Positive	0.0131	Merops_nubicus
56	1	1.518	10000.000	5.267	Positive	0.0217	Merops_nubicus
71	1	0.000	10000.000	21.760	Positive	0.0000	Merops_nubicus
83	1	0.968	10000.000	6.342	Positive	0.0118	Merops_nubicus
85	1	0.000	10000.000	5.426	Positive	0.0198	Merops_nubicus
115	1	2.701	10000.000	3.708	Positive	0.0541	Merops_nubicus
147	1	1.450	10000.000	3.913	Positive	0.0479	Merops_nubicus
150	1	0.000	10000.000	20.274	Positive	0.0000	Merops_nubicus
181	1	0.000	10000.000	21.027	Positive	0.0000	Merops_nubicus
196	1	0.000	10000.000	5.357	Positive	0.0206	Merops_nubicus
200	1	0.000	10000.000	27.520	Positive	0.0000	Merops_nubicus
222	1	1.282	10000.000	7.931	Positive	0.0049	Merops_nubicus
247	1	0.666	10000.000	4.695	Positive	0.0302	Merops_nubicus
255	1	0.965	10000.000	6.422	Positive	0.0113	Merops_nubicus
321	1	0.000	10000.000	19.818	Positive	0.0000	Merops_nubicus
323	1	0.000	10000.000	20.665	Positive	0.0000	Merops_nubicus
326	1	0.609	10000.000	6.563	Positive	0.0104	Merops_nubicus
331	1	0.000	10000.000	35.908	Positive	0.0000	Merops_nubicus
352	1	3.551	10000.000	10.389	Positive	0.0013	Merops_nubicus
378	1	1.372	10000.000	3.997	Positive	0.0456	Merops_nubicus
484	1	1.909	10000.000	8.361	Positive	0.0038	Merops_nubicus
501	1	7.880	10000.000	7.596	Positive	0.0059	Merops_nubicus
507	1	1.230	10000.000	2.931	Positive	0.0869	Merops_nubicus
531	1	0.000	10000.000	3.895	Positive	0.0484	Merops_nubicus
556	1	0.000	10000.000	20.760	Positive	0.0000	Merops_nubicus
596	1	2.166	10000.000	2.719	Positive	0.0992	Merops_nubicus
601	1	4.176	10000.000	2.787	Positive	0.0950	Merops_nubicus
606	1	1.314	10000.000	18.996	Positive	0.0000	Merops_nubicus
624	1	0.000	10000.000	6.792	Positive	0.0092	Merops_nubicus
638	1	0.000	10000.000	3.160	Positive	0.0755	Merops_nubicus
669	1	0.000	10000.000	5.616	Positive	0.0178	Merops_nubicus
691	1	1.320	10000.000	19.099	Positive	0.0000	Merops_nubicus
704	1	0.000	10000.000	24.491	Positive	0.0000	Merops_nubicus
709	1	1.245	10000.000	16.746	Positive	0.0000	Merops_nubicus
710	1	0.584	10000.000	7.291	Positive	0.0069	Merops_nubicus
722	1	1.891	10000.000	16.500	Positive	0.0000	Merops_nubicus
736	1	1.299	10000.000	14.613	Positive	0.0001	Merops_nubicus
