Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
74	1	6.552	10000.000...	1.000	3.412	0.0860	Sceloporus_undulatus
264	1	0.000	10000.000...	1.000	7.826	0.0089	Sceloporus_undulatus
270	1	0.622	10000.000...	1.000	3.873	0.0676	Sceloporus_undulatus
285	1	0.000	10000.000...	1.000	6.132	0.0211	Sceloporus_undulatus
296	1	79.731	10000.000...	1.000	5.673	0.0267	Sceloporus_undulatus
298	1	0.000	10000.000...	1.000	6.286	0.0195	Sceloporus_undulatus
344	1	1.180	10000.000...	1.000	16.718	0.0001	Sceloporus_undulatus
368	1	2.629	10000.000...	1.000	3.487	0.0827	Sceloporus_undulatus
409	1	0.000	10000.000...	1.000	7.114	0.0128	Sceloporus_undulatus
438	1	0.000	10000.000...	1.000	7.012	0.0134	Sceloporus_undulatus
490	1	0.701	10000.000...	1.000	3.921	0.0659	Sceloporus_undulatus
494	1	0.000	10000.000...	1.000	4.218	0.0565	Sceloporus_undulatus
495	1	4.992	10000.000...	1.000	14.211	0.0003	Sceloporus_undulatus
573	1	0.648	10000.000...	1.000	6.916	0.0141	Sceloporus_undulatus
675	1	1.277	10000.000...	1.000	4.316	0.0537	Sceloporus_undulatus
709	1	0.696	10000.000...	1.000	3.706	0.0737	Sceloporus_undulatus
726	1	1.788	10000.000...	1.000	4.233	0.0561	Sceloporus_undulatus
829	1	0.000	10000.000...	1.000	6.922	0.0141	Sceloporus_undulatus
894	1	2.256	10000.000...	1.000	16.066	0.0001	Sceloporus_undulatus
