Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
26	1	2.673	10000.000...	1.000	15.903	0.0001	Anser_brachyrhynchus
52	1	3.229	10000.000...	1.000	6.903	0.0142	Anser_brachyrhynchus
120	1	0.754	10000.000...	1.000	18.152	0.0000	Anser_brachyrhynchus
358	1	1.946	10000.000...	1.000	16.098	0.0001	Anser_brachyrhynchus
378	1	0.000	10000.000...	1.000	16.165	0.0001	Anser_brachyrhynchus
411	1	0.000	10000.000...	1.000	11.589	0.0013	Anser_brachyrhynchus
429	1	1.453	10000.000...	1.000	11.208	0.0016	Anser_brachyrhynchus
447	1	0.000	10000.000...	1.000	15.800	0.0002	Anser_brachyrhynchus
628	1	5.439	10000.000...	1.000	14.554	0.0003	Anser_brachyrhynchus
699	1	0.000	10000.000...	1.000	9.059	0.0047	Anser_brachyrhynchus
