Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
89	1	0.000	10.228	1.000	4.125	0.0593	Struthio_camelus
116	1	0.000	22.926	1.000	4.880	0.0401	Struthio_camelus
135	1	0.000	13.455	1.000	4.539	0.0478	Struthio_camelus
188	1	0.000	8.703	1.000	3.847	0.0685	Struthio_camelus
225	1	0.000	1999.200	1.000	5.901	0.0237	Struthio_camelus
244	1	0.000	10.454	1.000	4.144	0.0587	Struthio_camelus
295	1	2.129	39.789	1.000	4.299	0.0542	Struthio_camelus
345	1	0.000	10.734	1.000	3.233	0.0945	Struthio_camelus
373	1	0.000	39.417	1.000	9.420	0.0039	Struthio_camelus
453	1	0.000	14.850	1.000	3.868	0.0678	Struthio_camelus
523	1	0.000	9.775	1.000	3.572	0.0791	Struthio_camelus
541	1	0.000	36.075	1.000	10.261	0.0026	Struthio_camelus
570	1	0.000	27.215	1.000	5.317	0.0320	Struthio_camelus
664	1	0.000	8.827	1.000	3.139	0.0993	Struthio_camelus
679	1	0.000	26.238	1.000	4.334	0.0532	Struthio_camelus
696	1	0.000	10.358	1.000	3.261	0.0931	Struthio_camelus
709	1	0.000	17.784	1.000	5.367	0.0312	Struthio_camelus
