Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
98	1	0.000	10000.000	6.344	Positive	0.0118	Condylura_cristata
99	1	0.893	10000.000	4.652	Positive	0.0310	Condylura_cristata
103	1	0.000	10000.000	4.831	Positive	0.0279	Condylura_cristata
197	1	0.000	10000.000	4.831	Positive	0.0279	Condylura_cristata
381	1	0.000	10000.000	4.831	Positive	0.0279	Condylura_cristata
110	1	1.151	10000.000	3.924	Positive	0.0476	Condylura_cristata
114	1	1.231	10000.000	3.726	Positive	0.0536	Condylura_cristata
117	1	0.000	10000.000	13.182	Positive	0.0003	Condylura_cristata
123	1	0.000	10000.000	6.519	Positive	0.0107	Condylura_cristata
151	1	0.000	10000.000	3.024	Positive	0.0820	Condylura_cristata
153	1	0.000	10000.000	4.142	Positive	0.0418	Condylura_cristata
157	1	0.000	10000.000	4.720	Positive	0.0298	Condylura_cristata
173	1	2.303	10000.000	2.814	Positive	0.0935	Condylura_cristata
178	1	0.000	10000.000	6.605	Positive	0.0102	Condylura_cristata
186	1	0.000	10000.000	7.106	Positive	0.0077	Condylura_cristata
290	1	0.615	10000.000	5.364	Positive	0.0206	Condylura_cristata
293	1	0.630	10000.000	5.129	Positive	0.0235	Condylura_cristata
302	1	0.000	10000.000	4.095	Positive	0.0430	Condylura_cristata
325	1	1.381	10000.000	5.874	Positive	0.0154	Condylura_cristata
332	1	0.000	10000.000	4.826	Positive	0.0280	Condylura_cristata
349	1	0.000	10000.000	4.725	Positive	0.0297	Condylura_cristata
353	1	0.881	10000.000	4.841	Positive	0.0278	Condylura_cristata
354	1	0.347	10000.000	8.237	Positive	0.0041	Condylura_cristata
365	1	1.113	10000.000	10.559	Positive	0.0012	Condylura_cristata
369	1	0.678	10000.000	4.099	Positive	0.0429	Condylura_cristata
375	1	0.960	10000.000	4.482	Positive	0.0343	Condylura_cristata
377	1	0.370	10000.000	15.665	Positive	0.0001	Condylura_cristata
388	1	0.567	10000.000	7.454	Positive	0.0063	Condylura_cristata
391	1	0.593	10000.000	6.220	Positive	0.0126	Condylura_cristata
392	1	1.923	10000.000	3.103	Positive	0.0782	Condylura_cristata
394	1	0.477	10000.000	4.897	Positive	0.0269	Condylura_cristata
430	1	0.000	10000.000	5.277	Positive	0.0216	Condylura_cristata
443	1	0.000	10000.000	4.915	Positive	0.0266	Condylura_cristata
465	1	1.040	10000.000	2.716	Positive	0.0993	Condylura_cristata
478	1	0.519	10000.000	8.140	Positive	0.0043	Condylura_cristata
479	1	0.510	10000.000	4.923	Positive	0.0265	Condylura_cristata
485	1	0.564	10000.000	5.640	Positive	0.0176	Condylura_cristata
493	1	0.000	10000.000	5.320	Positive	0.0211	Condylura_cristata
495	1	0.000	10000.000	4.269	Positive	0.0388	Condylura_cristata
496	1	1.333	10000.000	4.117	Positive	0.0424	Condylura_cristata
553	1	0.896	10000.000	3.737	Positive	0.0532	Condylura_cristata
585	1	2.054	10000.000	3.975	Positive	0.0462	Condylura_cristata
588	1	1.866	10000.000	2.944	Positive	0.0862	Condylura_cristata
590	1	2.147	10000.000	2.855	Positive	0.0911	Condylura_cristata
594	1	1.366	10000.000	4.061	Positive	0.0439	Condylura_cristata
598	1	0.770	10000.000	6.424	Positive	0.0113	Condylura_cristata
599	1	0.000	10000.000	5.090	Positive	0.0241	Condylura_cristata
651	1	7.125	10000.000	2.849	Positive	0.0914	Condylura_cristata
655	1	0.000	10000.000	6.629	Positive	0.0100	Condylura_cristata
664	1	1.350	10000.000	3.673	Positive	0.0553	Condylura_cristata
675	1	0.671	10000.000	7.675	Positive	0.0056	Condylura_cristata
703	1	1.091	10000.000	3.561	Positive	0.0591	Condylura_cristata
709	1	0.000	10000.000	13.152	Positive	0.0003	Condylura_cristata
731	1	0.781	10000.000	5.997	Positive	0.0143	Condylura_cristata
734	1	1.130	10000.000	5.035	Positive	0.0248	Condylura_cristata
735	1	0.659	10000.000	4.963	Positive	0.0259	Condylura_cristata
752	1	1.262	10000.000	3.903	Positive	0.0482	Condylura_cristata
761	1	1.148	10000.000	4.961	Positive	0.0259	Condylura_cristata
764	1	1.332	10000.000	3.933	Positive	0.0474	Condylura_cristata
779	1	0.000	10000.000	13.110	Positive	0.0003	Condylura_cristata
781	1	0.000	10000.000	12.437	Positive	0.0004	Condylura_cristata
782	1	0.000	10000.000	8.036	Positive	0.0046	Condylura_cristata
783	1	0.613	10000.000	5.316	Positive	0.0211	Condylura_cristata
784	1	0.331	10000.000	9.565	Positive	0.0020	Condylura_cristata
809	1	1.021	10000.000	3.078	Positive	0.0794	Condylura_cristata
825	1	0.981	10000.000	5.351	Positive	0.0207	Condylura_cristata
