clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Artiodactyla	F1x4	Balaenoptera_acutorostrata_scammoni	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Bos_taurus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.34898	-20748.964372	57	1.00000	0.34448	-20744.065165	57	1.28557	0.34445	-20743.910573	58
Artiodactyla	F3x4	Balaenoptera_acutorostrata_scammoni	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Bos_taurus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.25512	-20609.072062	57	1.00000	0.25171	-20604.150025	57	0.90116	0.25173	-20604.123843	58
Artiodactyla	F1x4	Balaenoptera_musculus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_acutorostrata_scammoni,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Bos_taurus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.34898	-20748.964371	57	1.00000	0.34999	-20755.220780	57	0.24232	0.35041	-20748.510197	58
Artiodactyla	F3x4	Balaenoptera_musculus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_acutorostrata_scammoni,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Bos_taurus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.25512	-20609.072062	57	1.00000	0.25532	-20616.829143	57	0.20905	0.25569	-20608.936401	58
Artiodactyla	F1x4			0.34897	-20748.964372	57					0.29981	0.34950	-20748.890581	58
Artiodactyla	F3x4	Bison_bison_bison	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Moschus_berezovskii,Bos_mutus,Bos_taurus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.25512	-20609.072062	57	1.00000	0.25536	-20614.741646	57	0.23414	0.25533	-20609.049189	58
Artiodactyla	F1x4	Bos_mutus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Moschus_berezovskii,Bison_bison_bison,Bos_taurus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.34897	-20748.964372	57	1.00000	0.34901	-20750.788825	57	0.32242	0.34911	-20748.954821	58
Artiodactyla	F3x4	Bos_mutus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Moschus_berezovskii,Bison_bison_bison,Bos_taurus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.25512	-20609.072062	57	1.00000	0.25516	-20612.123087	57				
Artiodactyla	F1x4	Bos_taurus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.34898	-20748.964372	57	1.00000	0.35041	-20753.917187	57	0.14320	0.35067	-20747.676896	58
Artiodactyla	F3x4	Bos_taurus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.25512	-20609.072062	57	1.00000	0.25611	-20615.905437	57	0.10496	0.25634	-20607.820524	58
Artiodactyla	F1x4	Bubalus_bubalis	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Bos_taurus,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.34898	-20748.964372	57	1.00000	0.34916	-20751.217110	57	0.30770	0.34921	-20748.937071	58
Artiodactyla	F3x4			0.25512	-20609.072062	57					0.23713	0.25522	-20609.063050	58
Artiodactyla	F1x4	Bubalus_carabanensis	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Bos_taurus,Bubalus_bubalis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.34898	-20748.964372	57	1.00000	0.34896	-20749.868393	57	0.32319	0.34904	-20748.959895	58
Artiodactyla	F3x4	Bubalus_carabanensis	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Bos_taurus,Bubalus_bubalis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.25512	-20609.072063	57	1.00000	0.25513	-20610.730353	57	0.21801	0.25522	-20609.052314	58
Artiodactyla	F1x4	Budorcas_taxicolor	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Bos_taurus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.34897	-20748.964372	57	1.00000	0.34903	-20753.686435	57	0.32591	0.34928	-20748.945507	58
Artiodactyla	F3x4	Budorcas_taxicolor	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Bos_taurus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.25512	-20609.072062	57	1.00000	0.25514	-20616.810933	57	0.23382	0.25541	-20609.041179	58
Artiodactyla	F1x4	Camelus_bactrianus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Bos_taurus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.34898	-20748.964372	57	1.00000	0.34920	-20751.242336	57	0.32149	0.34915	-20748.951011	58
Artiodactyla	F3x4	Camelus_bactrianus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Bos_taurus,Bubalus_bubalis,Bubalus_carabanensis,Oryx_dammah,Capra_hircus,Ovis_aries,Budorcas_taxicolor,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Phacochoerus_africanus,Sus_scrofa	0.25512	-20609.072062	57	1.00000	0.25523	-20612.705992	57	0.24467	0.25518	-20609.068486	58
