Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
149	1	3.065	10000.000	3.115	Positive	0.0776	Aythya_fuligula
155	1	4.340	10000.000	13.620	Positive	0.0002	Aythya_fuligula
216	1	0.000	10000.000	4.204	Positive	0.0403	Aythya_fuligula
383	1	3.060	10000.000	15.541	Positive	0.0001	Aythya_fuligula
384	1	1.781	10000.000	7.218	Positive	0.0072	Aythya_fuligula
410	1	3.082	10000.000	15.610	Positive	0.0001	Aythya_fuligula
411	1	0.000	10000.000	36.135	Positive	0.0000	Aythya_fuligula
413	1	4.735	10000.000	6.677	Positive	0.0098	Aythya_fuligula
423	1	8.411	10000.000	5.405	Positive	0.0201	Aythya_fuligula
425	1	0.000	10000.000	21.752	Positive	0.0000	Aythya_fuligula
612	1	6.264	10000.000	3.535	Positive	0.0601	Aythya_fuligula
689	1	2.028	10000.000	5.777	Positive	0.0162	Aythya_fuligula
