Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
35	1	0.000	10000.000	3.455	Positive	0.0631	Alectura_lathami
74	1	0.000	10000.000	19.572	Positive	0.0000	Alectura_lathami
86	1	2.664	10000.000	15.488	Positive	0.0001	Alectura_lathami
143	1	0.992	10000.000	17.449	Positive	0.0000	Alectura_lathami
153	1	1.693	10000.000	16.777	Positive	0.0000	Alectura_lathami
162	1	0.000	10000.000	4.171	Positive	0.0411	Alectura_lathami
173	1	0.000	10000.000	19.106	Positive	0.0000	Alectura_lathami
175	1	0.000	10000.000	19.129	Positive	0.0000	Alectura_lathami
196	1	1.357	10000.000	16.888	Positive	0.0000	Alectura_lathami
235	1	0.000	10000.000	3.778	Positive	0.0519	Alectura_lathami
238	1	0.000	10000.000	19.794	Positive	0.0000	Alectura_lathami
241	1	0.000	10000.000	4.013	Positive	0.0451	Alectura_lathami
244	1	0.000	10000.000	3.997	Positive	0.0456	Alectura_lathami
288	1	1.850	10000.000	4.274	Positive	0.0387	Alectura_lathami
336	1	0.000	10000.000	3.011	Positive	0.0827	Alectura_lathami
338	1	0.000	10000.000	7.141	Positive	0.0075	Alectura_lathami
356	1	2.001	10000.000	10.027	Positive	0.0015	Alectura_lathami
366	1	5.158	10000.000	4.529	Positive	0.0333	Alectura_lathami
370	1	2.037	10000.000	9.130	Positive	0.0025	Alectura_lathami
405	1	0.000	10000.000	13.981	Positive	0.0002	Alectura_lathami
431	1	0.000	10000.000	5.924	Positive	0.0149	Alectura_lathami
433	1	2.007	10000.000	9.267	Positive	0.0023	Alectura_lathami
452	1	7.395	10000.000	13.940	Positive	0.0002	Alectura_lathami
470	1	0.000	10000.000	5.859	Positive	0.0155	Alectura_lathami
472	1	0.000	10000.000	17.601	Positive	0.0000	Alectura_lathami
478	1	0.000	10000.000	19.942	Positive	0.0000	Alectura_lathami
645	1	0.000	10000.000	16.137	Positive	0.0001	Alectura_lathami
667	1	1.175	10000.000	3.211	Positive	0.0732	Alectura_lathami
681	1	0.000	10000.000	3.752	Positive	0.0527	Alectura_lathami
705	1	0.719	10000.000	4.754	Positive	0.0292	Alectura_lathami
730	1	1.552	10000.000	2.989	Positive	0.0838	Alectura_lathami
733	1	6.030	10000.000	8.044	Positive	0.0046	Alectura_lathami
