Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
69	1	2.909	10000.000	15.316	Positive	0.0001	Chelonoidis_abingdonii
165	1	0.000	10000.000	10.932	Positive	0.0009	Chelonoidis_abingdonii
266	1	0.000	10000.000	10.130	Positive	0.0015	Chelonoidis_abingdonii
306	1	0.000	10000.000	10.932	Positive	0.0009	Chelonoidis_abingdonii
347	1	3.427	10000.000	13.006	Positive	0.0003	Chelonoidis_abingdonii
354	1	0.000	10000.000	18.802	Positive	0.0000	Chelonoidis_abingdonii
363	1	12.856	10000.000	3.595	Positive	0.0579	Chelonoidis_abingdonii
379	1	2.463	10000.000	15.649	Positive	0.0001	Chelonoidis_abingdonii
384	1	0.000	10000.000	9.173	Positive	0.0025	Chelonoidis_abingdonii
623	1	0.000	10000.000	15.432	Positive	0.0001	Chelonoidis_abingdonii
637	1	0.000	10000.000	18.785	Positive	0.0000	Chelonoidis_abingdonii
687	1	0.000	10000.000	10.932	Positive	0.0009	Chelonoidis_abingdonii
