Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
43	1	2.056	10000.000...	1.000	16.532	0.0001	Desmodus_rotundus
110	1	0.682	10000.000...	1.000	18.277	0.0000	Desmodus_rotundus
150	1	0.527	10000.000...	1.000	7.644	0.0097	Desmodus_rotundus
193	1	0.000	10000.000...	1.000	4.949	0.0387	Desmodus_rotundus
443	1	1.324	10000.000...	1.000	6.366	0.0187	Desmodus_rotundus
547	1	0.405	10000.000...	1.000	4.741	0.0431	Desmodus_rotundus
560	1	0.000	10000.000...	1.000	7.510	0.0104	Desmodus_rotundus
575	1	0.000	10000.000...	1.000	7.364	0.0112	Desmodus_rotundus
590	1	1.945	10000.000...	1.000	3.485	0.0828	Desmodus_rotundus
594	1	0.000	10000.000...	1.000	3.535	0.0806	Desmodus_rotundus
652	1	0.000	10000.000...	1.000	7.219	0.0121	Desmodus_rotundus
