clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Carnivora	F1x4	Acinonyx_jubatus	Suricata_suricatta,Hyaena_hyaena,Puma_concolor,Puma_yagouaroundi,Lynx_canadensis,Lynx_pardinus,Prionailurus_bengalensis,Felis_catus,Leopardus_geoffroyi,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus_familiaris,Canis_lupus_lupus,Enhydra_lutris_kenyoni,Lontra_canadensis,Mustela_putorius_furo,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Mirounga_leonina,Neomonachus_schauinslandi,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.38561	-7117.143040	73	1.00000	0.38648	-7118.100948	73	0.27136	0.38638	-7117.067490	74
Carnivora	F3x4	Acinonyx_jubatus	Suricata_suricatta,Hyaena_hyaena,Puma_concolor,Puma_yagouaroundi,Lynx_canadensis,Lynx_pardinus,Prionailurus_bengalensis,Felis_catus,Leopardus_geoffroyi,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus_familiaris,Canis_lupus_lupus,Enhydra_lutris_kenyoni,Lontra_canadensis,Mustela_putorius_furo,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Mirounga_leonina,Neomonachus_schauinslandi,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.37809	-7115.249725	73	1.00000	0.37897	-7116.234669	73	0.26676	0.37884	-7115.175311	74
Carnivora	F1x4	Ailuropoda_melanoleuca	Suricata_suricatta,Hyaena_hyaena,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Lynx_canadensis,Lynx_pardinus,Prionailurus_bengalensis,Felis_catus,Leopardus_geoffroyi,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus_familiaris,Canis_lupus_lupus,Enhydra_lutris_kenyoni,Lontra_canadensis,Mustela_putorius_furo,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Mirounga_leonina,Neomonachus_schauinslandi,Ursus_thibetanus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.38561	-7117.143040	73	1.00000	0.38613	-7119.444645	73	0.34969	0.38643	-7117.121513	74
Carnivora	F3x4	Ailuropoda_melanoleuca	Suricata_suricatta,Hyaena_hyaena,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Lynx_canadensis,Lynx_pardinus,Prionailurus_bengalensis,Felis_catus,Leopardus_geoffroyi,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus_familiaris,Canis_lupus_lupus,Enhydra_lutris_kenyoni,Lontra_canadensis,Mustela_putorius_furo,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Mirounga_leonina,Neomonachus_schauinslandi,Ursus_thibetanus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.37809	-7115.249725	73	1.00000	0.37835	-7117.454891	73	0.35274	0.37866	-7115.239155	74
Carnivora	F1x4	Callorhinus_ursinus	Suricata_suricatta,Hyaena_hyaena,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Lynx_canadensis,Lynx_pardinus,Prionailurus_bengalensis,Felis_catus,Leopardus_geoffroyi,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus_familiaris,Canis_lupus_lupus,Enhydra_lutris_kenyoni,Lontra_canadensis,Mustela_putorius_furo,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Mirounga_leonina,Neomonachus_schauinslandi,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.38561	-7117.143040	73	1.00000	0.38654	-7117.925223	73	0.19884	0.38646	-7116.987934	74
Carnivora	F3x4	Callorhinus_ursinus	Suricata_suricatta,Hyaena_hyaena,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Lynx_canadensis,Lynx_pardinus,Prionailurus_bengalensis,Felis_catus,Leopardus_geoffroyi,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus_familiaris,Canis_lupus_lupus,Enhydra_lutris_kenyoni,Lontra_canadensis,Mustela_putorius_furo,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Mirounga_leonina,Neomonachus_schauinslandi,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.37809	-7115.249725	73	1.00000	0.37900	-7116.039845	73	0.19913	0.37890	-7115.104590	74
Carnivora	F1x4	Canis_lupus_familiaris	Suricata_suricatta,Hyaena_hyaena,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Lynx_canadensis,Lynx_pardinus,Prionailurus_bengalensis,Felis_catus,Leopardus_geoffroyi,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus_lupus,Enhydra_lutris_kenyoni,Lontra_canadensis,Mustela_putorius_furo,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Mirounga_leonina,Neomonachus_schauinslandi,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.38561	-7117.143040	73	1.00000	0.38471	-7116.977262	73	0.79149	0.38470	-7116.959559	74
Carnivora	F3x4	Canis_lupus_familiaris	Suricata_suricatta,Hyaena_hyaena,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Lynx_canadensis,Lynx_pardinus,Prionailurus_bengalensis,Felis_catus,Leopardus_geoffroyi,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus_lupus,Enhydra_lutris_kenyoni,Lontra_canadensis,Mustela_putorius_furo,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Mirounga_leonina,Neomonachus_schauinslandi,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.37809	-7115.249725	73	1.00000	0.37715	-7115.057917	73	0.80977	0.37714	-7115.043462	74
Carnivora	F1x4	Canis_lupus_lupus	Suricata_suricatta,Hyaena_hyaena,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Lynx_canadensis,Lynx_pardinus,Prionailurus_bengalensis,Felis_catus,Leopardus_geoffroyi,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus_familiaris,Enhydra_lutris_kenyoni,Lontra_canadensis,Mustela_putorius_furo,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Mirounga_leonina,Neomonachus_schauinslandi,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.38561	-7117.143040	73	1.00000	0.38561	-7117.143080	73	0.00010	0.38561	-7117.142957	74
Carnivora	F3x4	Canis_lupus_lupus	Suricata_suricatta,Hyaena_hyaena,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Lynx_canadensis,Lynx_pardinus,Prionailurus_bengalensis,Felis_catus,Leopardus_geoffroyi,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus_familiaris,Enhydra_lutris_kenyoni,Lontra_canadensis,Mustela_putorius_furo,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Mirounga_leonina,Neomonachus_schauinslandi,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.37809	-7115.249725	73	1.00000	0.37809	-7115.249724	73	3.70005	0.37809	-7115.249723	74
