Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
128	1	1.015	42.700	1.000	3.911	0.0663	Apus_apus
212	1	0.000	9999.119	1.000	7.556	0.0102	Apus_apus
290	1	1.252	742.945	1.000	4.321	0.0536	Apus_apus
291	1	2.778	174.837	1.000	7.207	0.0122	Apus_apus
355	1	0.000	19.661	1.000	6.051	0.0220	Apus_apus
404	1	0.000	21.006	1.000	6.795	0.0150	Apus_apus
406	1	0.000	22.302	1.000	6.024	0.0223	Apus_apus
620	1	1.258	67.116	1.000	7.813	0.0089	Apus_apus
631	1	0.000	18.964	1.000	4.632	0.0456	Apus_apus
634	1	0.000	9999.306	1.000	13.014	0.0006	Apus_apus
642	1	0.000	20.365	1.000	4.541	0.0478	Apus_apus
723	1	0.000	22.183	1.000	6.380	0.0186	Apus_apus
