Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
20	1	1.080	10000.000	15.738	Positive	0.0001	Puntigrus_tetrazona
21	1	0.162	10000.000	34.152	Positive	0.0000	Puntigrus_tetrazona
22	1	0.892	10000.000	4.802	Positive	0.0284	Puntigrus_tetrazona
23	1	1.691	10000.000	9.104	Positive	0.0026	Puntigrus_tetrazona
25	1	1.719	10000.000	25.395	Positive	0.0000	Puntigrus_tetrazona
93	1	2.438	10000.000	10.527	Positive	0.0012	Puntigrus_tetrazona
97	1	2.168	10000.000	12.206	Positive	0.0005	Puntigrus_tetrazona
103	1	5.283	10000.000	5.334	Positive	0.0209	Puntigrus_tetrazona
105	1	0.517	10000.000	9.006	Positive	0.0027	Puntigrus_tetrazona
115	1	0.998	10000.000	17.439	Positive	0.0000	Puntigrus_tetrazona
135	1	0.346	10000.000	38.669	Positive	0.0000	Puntigrus_tetrazona
176	1	0.437	10000.000	13.569	Positive	0.0002	Puntigrus_tetrazona
194	1	5.603	10000.000	6.038	Positive	0.0140	Puntigrus_tetrazona
210	1	0.204	10000.000	10.727	Positive	0.0011	Puntigrus_tetrazona
288	1	0.680	10000.000	15.056	Positive	0.0001	Puntigrus_tetrazona
333	1	2.026	10000.000	10.713	Positive	0.0011	Puntigrus_tetrazona
336	1	1.524	10000.000	6.801	Positive	0.0091	Puntigrus_tetrazona
346	1	0.351	10000.000	19.723	Positive	0.0000	Puntigrus_tetrazona
368	1	0.777	10000.000	7.017	Positive	0.0081	Puntigrus_tetrazona
380	1	1.109	10000.000	2.947	Positive	0.0860	Puntigrus_tetrazona
433	1	0.593	10000.000	14.855	Positive	0.0001	Puntigrus_tetrazona
436	1	0.461	10000.000	8.812	Positive	0.0030	Puntigrus_tetrazona
457	1	1.687	10000.000	12.748	Positive	0.0004	Puntigrus_tetrazona
461	1	2.572	10000.000	6.898	Positive	0.0086	Puntigrus_tetrazona
477	1	1.422	10000.000	12.154	Positive	0.0005	Puntigrus_tetrazona
488	1	0.925	10000.000	8.048	Positive	0.0046	Puntigrus_tetrazona
499	1	0.409	10000.000	19.457	Positive	0.0000	Puntigrus_tetrazona
511	1	0.590	10000.000	13.367	Positive	0.0003	Puntigrus_tetrazona
513	1	0.746	10000.000	9.944	Positive	0.0016	Puntigrus_tetrazona
564	1	0.105	10000.000	10.269	Positive	0.0014	Puntigrus_tetrazona
581	1	1.095	10000.000	5.121	Positive	0.0236	Puntigrus_tetrazona
584	1	2.134	10000.000	4.230	Positive	0.0397	Puntigrus_tetrazona
585	1	0.528	10000.000	5.887	Positive	0.0153	Puntigrus_tetrazona
590	1	1.309	10000.000	10.427	Positive	0.0012	Puntigrus_tetrazona
595	1	0.489	10000.000	11.029	Positive	0.0009	Puntigrus_tetrazona
610	1	0.932	10000.000	12.435	Positive	0.0004	Puntigrus_tetrazona
617	1	1.295	10000.000	8.106	Positive	0.0044	Puntigrus_tetrazona
618	1	1.072	10000.000	8.293	Positive	0.0040	Puntigrus_tetrazona
655	1	1.166	10000.000	3.244	Positive	0.0717	Puntigrus_tetrazona
682	1	1.640	10000.000	5.565	Positive	0.0183	Puntigrus_tetrazona
684	1	1.254	10000.000	6.857	Positive	0.0088	Puntigrus_tetrazona
686	1	1.285	10000.000	14.723	Positive	0.0001	Puntigrus_tetrazona
689	1	7.679	10000.000	7.858	Positive	0.0051	Puntigrus_tetrazona
701	1	0.694	10000.000	13.186	Positive	0.0003	Puntigrus_tetrazona
726	1	1.413	10000.000	8.343	Positive	0.0039	Puntigrus_tetrazona
730	1	1.522	10000.000	6.337	Positive	0.0118	Puntigrus_tetrazona
733	1	1.023	10000.000	8.856	Positive	0.0029	Puntigrus_tetrazona
736	1	1.180	10000.000	4.873	Positive	0.0273	Puntigrus_tetrazona
737	1	1.559	10000.000	6.865	Positive	0.0088	Puntigrus_tetrazona
746	1	1.053	10000.000	6.425	Positive	0.0113	Puntigrus_tetrazona
753	1	2.865	10000.000	7.408	Positive	0.0065	Puntigrus_tetrazona
757	1	1.722	10000.000	4.482	Positive	0.0343	Puntigrus_tetrazona
761	1	0.286	10000.000	3.486	Positive	0.0619	Puntigrus_tetrazona
776	1	1.121	10000.000	8.468	Positive	0.0036	Puntigrus_tetrazona
781	1	1.195	10000.000	14.253	Positive	0.0002	Puntigrus_tetrazona
792	1	1.208	10000.000	13.144	Positive	0.0003	Puntigrus_tetrazona
796	1	1.076	10000.000	7.680	Positive	0.0056	Puntigrus_tetrazona
803	1	1.094	10000.000	6.853	Positive	0.0088	Puntigrus_tetrazona
