Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
30	1	3.792	10000.000	15.223	Positive	0.0001	Myotis_brandtii
46	1	1.680	10000.000	17.067	Positive	0.0000	Myotis_brandtii
178	1	0.610	10000.000	25.956	Positive	0.0000	Myotis_brandtii
234	1	0.000	10000.000	9.896	Positive	0.0017	Myotis_brandtii
235	1	2.652	10000.000	5.281	Positive	0.0216	Myotis_brandtii
240	1	0.580	10000.000	19.000	Positive	0.0000	Myotis_brandtii
561	1	2.709	10000.000	16.566	Positive	0.0000	Myotis_brandtii
610	1	1.485	10000.000	2.803	Positive	0.0941	Myotis_brandtii
633	1	0.000	10000.000	9.963	Positive	0.0016	Myotis_brandtii
687	1	0.898	10000.000	10.346	Positive	0.0013	Myotis_brandtii
728	1	1.069	10000.000	3.036	Positive	0.0814	Myotis_brandtii
748	1	2.524	10000.000	13.183	Positive	0.0003	Myotis_brandtii
