Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
112	1	4.035	10000.000	4.790	Positive	0.0286	Myotis_davidii
149	1	0.000	10000.000	34.571	Positive	0.0000	Myotis_davidii
204	1	4.554	10000.000	4.189	Positive	0.0407	Myotis_davidii
375	1	1.205	10000.000	2.823	Positive	0.0929	Myotis_davidii
399	1	0.000	10000.000	31.804	Positive	0.0000	Myotis_davidii
611	1	9.889	10000.000	2.825	Positive	0.0928	Myotis_davidii
640	1	1.554	10000.000	17.161	Positive	0.0000	Myotis_davidii
697	1	0.462	10000.000	5.421	Positive	0.0199	Myotis_davidii
698	1	2.414	10000.000	16.312	Positive	0.0001	Myotis_davidii
730	1	2.648	10000.000	6.537	Positive	0.0106	Myotis_davidii
747	1	0.000	10000.000	15.737	Positive	0.0001	Myotis_davidii
763	1	2.939	10000.000	9.091	Positive	0.0026	Myotis_davidii
