Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
11	1	0.000	10000.000...	1.000	8.100	0.0077	Saimiri_boliviensis_boliviensis
47	1	0.000	10000.000...	1.000	45.573	0.0000	Saimiri_boliviensis_boliviensis
88	1	1.566	10000.000...	1.000	8.814	0.0054	Saimiri_boliviensis_boliviensis
113	1	0.000	10000.000...	1.000	6.473	0.0177	Saimiri_boliviensis_boliviensis
273	1	0.000	10000.000...	1.000	6.819	0.0148	Saimiri_boliviensis_boliviensis
355	1	5.879	10000.000...	1.000	3.881	0.0673	Saimiri_boliviensis_boliviensis
369	1	0.000	10000.000...	1.000	14.218	0.0003	Saimiri_boliviensis_boliviensis
384	1	0.000	10000.000...	1.000	12.327	0.0009	Saimiri_boliviensis_boliviensis
396	1	0.000	10000.000...	1.000	13.001	0.0006	Saimiri_boliviensis_boliviensis
734	1	0.000	10000.000...	1.000	4.488	0.0491	Saimiri_boliviensis_boliviensis
787	1	0.000	10000.000...	1.000	86.920	0.0000	Saimiri_boliviensis_boliviensis
792	1	0.000	10000.000...	1.000	15.446	0.0002	Saimiri_boliviensis_boliviensis
805	1	1.974	10000.000...	1.000	8.282	0.0070	Saimiri_boliviensis_boliviensis
814	1	8.376	10000.000...	1.000	11.579	0.0013	Saimiri_boliviensis_boliviensis
821	1	2.371	10000.000...	1.000	9.930	0.0030	Saimiri_boliviensis_boliviensis
839	1	1.564	10000.000...	1.000	8.626	0.0059	Saimiri_boliviensis_boliviensis
914	1	0.000	10000.000...	1.000	4.419	0.0509	Saimiri_boliviensis_boliviensis
