Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
6	1	0.000	10000.000	24.091	Positive	0.0000	Elephantulus_edwardii
8	1	0.000	10000.000	11.950	Positive	0.0005	Elephantulus_edwardii
48	1	0.000	10000.000	7.806	Positive	0.0052	Elephantulus_edwardii
55	1	1.717	10000.000	3.089	Positive	0.0788	Elephantulus_edwardii
80	1	0.740	10000.000	12.690	Positive	0.0004	Elephantulus_edwardii
82	1	2.855	10000.000	4.329	Positive	0.0375	Elephantulus_edwardii
83	1	0.000	10000.000	12.877	Positive	0.0003	Elephantulus_edwardii
92	1	6.259	10000.000	5.432	Positive	0.0198	Elephantulus_edwardii
97	1	0.000	10000.000	4.880	Positive	0.0272	Elephantulus_edwardii
105	1	0.000	10000.000	5.288	Positive	0.0215	Elephantulus_edwardii
109	1	0.000	10000.000	12.739	Positive	0.0004	Elephantulus_edwardii
118	1	0.000	10000.000	17.941	Positive	0.0000	Elephantulus_edwardii
124	1	0.000	10000.000	12.844	Positive	0.0003	Elephantulus_edwardii
125	1	5.637	10000.000	6.487	Positive	0.0109	Elephantulus_edwardii
135	1	0.000	10000.000	16.624	Positive	0.0000	Elephantulus_edwardii
137	1	0.000	10000.000	23.025	Positive	0.0000	Elephantulus_edwardii
144	1	0.000	10000.000	10.253	Positive	0.0014	Elephantulus_edwardii
178	1	0.000	10000.000	20.499	Positive	0.0000	Elephantulus_edwardii
187	1	0.000	10000.000	20.755	Positive	0.0000	Elephantulus_edwardii
204	1	0.000	10000.000	25.749	Positive	0.0000	Elephantulus_edwardii
233	1	0.000	10000.000	10.963	Positive	0.0009	Elephantulus_edwardii
234	1	0.000	10000.000	20.884	Positive	0.0000	Elephantulus_edwardii
236	1	1.663	10000.000	3.799	Positive	0.0513	Elephantulus_edwardii
248	1	0.000	10000.000	12.880	Positive	0.0003	Elephantulus_edwardii
255	1	1.083	10000.000	13.853	Positive	0.0002	Elephantulus_edwardii
260	1	0.882	10000.000	9.209	Positive	0.0024	Elephantulus_edwardii
263	1	0.683	10000.000	18.890	Positive	0.0000	Elephantulus_edwardii
275	1	0.000	10000.000	23.025	Positive	0.0000	Elephantulus_edwardii
323	1	0.000	10000.000	9.212	Positive	0.0024	Elephantulus_edwardii
336	1	3.238	10000.000	8.875	Positive	0.0029	Elephantulus_edwardii
340	1	1.908	10000.000	5.657	Positive	0.0174	Elephantulus_edwardii
344	1	4.961	10000.000	3.311	Positive	0.0688	Elephantulus_edwardii
356	1	0.000	10000.000	10.188	Positive	0.0014	Elephantulus_edwardii
363	1	3.212	10000.000	5.424	Positive	0.0199	Elephantulus_edwardii
369	1	3.320	10000.000	8.644	Positive	0.0033	Elephantulus_edwardii
373	1	0.000	10000.000	10.134	Positive	0.0015	Elephantulus_edwardii
379	1	0.000	10000.000	14.890	Positive	0.0001	Elephantulus_edwardii
388	1	0.000	10000.000	12.100	Positive	0.0005	Elephantulus_edwardii
632	1	0.000	10000.000	12.100	Positive	0.0005	Elephantulus_edwardii
423	1	1.782	10000.000	4.946	Positive	0.0261	Elephantulus_edwardii
427	1	0.000	10000.000	10.112	Positive	0.0015	Elephantulus_edwardii
443	1	0.901	10000.000	16.518	Positive	0.0000	Elephantulus_edwardii
460	1	1.369	10000.000	7.013	Positive	0.0081	Elephantulus_edwardii
466	1	5.488	10000.000	2.733	Positive	0.0983	Elephantulus_edwardii
507	1	1.896	10000.000	14.012	Positive	0.0002	Elephantulus_edwardii
520	1	0.000	10000.000	10.057	Positive	0.0015	Elephantulus_edwardii
533	1	0.000	10000.000	21.066	Positive	0.0000	Elephantulus_edwardii
546	1	5.527	10000.000	6.249	Positive	0.0124	Elephantulus_edwardii
556	1	1.369	10000.000	7.013	Positive	0.0081	Elephantulus_edwardii
572	1	0.787	10000.000	12.928	Positive	0.0003	Elephantulus_edwardii
578	1	1.732	10000.000	11.150	Positive	0.0008	Elephantulus_edwardii
581	1	0.678	10000.000	21.556	Positive	0.0000	Elephantulus_edwardii
582	1	0.000	10000.000	10.064	Positive	0.0015	Elephantulus_edwardii
592	1	1.572	10000.000	8.003	Positive	0.0047	Elephantulus_edwardii
594	1	0.000	10000.000	12.130	Positive	0.0005	Elephantulus_edwardii
597	1	3.934	10000.000	3.953	Positive	0.0468	Elephantulus_edwardii
599	1	0.896	10000.000	13.906	Positive	0.0002	Elephantulus_edwardii
606	1	4.740	10000.000	10.989	Positive	0.0009	Elephantulus_edwardii
611	1	1.433	10000.000	7.945	Positive	0.0048	Elephantulus_edwardii
615	1	0.000	10000.000	9.539	Positive	0.0020	Elephantulus_edwardii
623	1	1.257	10000.000	9.175	Positive	0.0025	Elephantulus_edwardii
625	1	1.064	10000.000	14.911	Positive	0.0001	Elephantulus_edwardii
627	1	0.000	10000.000	12.222	Positive	0.0005	Elephantulus_edwardii
629	1	1.228	10000.000	12.943	Positive	0.0003	Elephantulus_edwardii
635	1	2.682	10000.000	4.721	Positive	0.0298	Elephantulus_edwardii
664	1	5.457	10000.000	2.799	Positive	0.0943	Elephantulus_edwardii
673	1	2.018	10000.000	8.886	Positive	0.0029	Elephantulus_edwardii
677	1	0.916	10000.000	3.417	Positive	0.0645	Elephantulus_edwardii
679	1	5.608	10000.000	3.342	Positive	0.0675	Elephantulus_edwardii
689	1	0.000	10000.000	9.497	Positive	0.0021	Elephantulus_edwardii
