Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
42	1	1.019	10000.000...	1.000	4.875	0.0402	Zonotrichia_albicollis
155	1	0.000	10000.000...	1.000	13.936	0.0004	Zonotrichia_albicollis
160	1	0.000	10000.000...	1.000	6.467	0.0178	Zonotrichia_albicollis
188	1	0.000	10000.000...	1.000	7.047	0.0132	Zonotrichia_albicollis
205	1	0.000	10000.000...	1.000	6.836	0.0147	Zonotrichia_albicollis
208	1	2.155	10000.000...	1.000	4.828	0.0412	Zonotrichia_albicollis
262	1	0.000	10000.000...	1.000	9.237	0.0043	Zonotrichia_albicollis
271	1	1.020	10000.000...	1.000	7.533	0.0103	Zonotrichia_albicollis
341	1	0.000	10000.000...	1.000	11.025	0.0017	Zonotrichia_albicollis
358	1	0.000	10000.000...	1.000	10.165	0.0027	Zonotrichia_albicollis
379	1	1.206	10000.000...	1.000	5.090	0.0360	Zonotrichia_albicollis
397	1	0.799	10000.000...	1.000	18.009	0.0001	Zonotrichia_albicollis
442	1	0.000	10000.000...	1.000	3.452	0.0842	Zonotrichia_albicollis
501	1	2.443	10000.000...	1.000	5.127	0.0353	Zonotrichia_albicollis
503	1	2.714	10000.000...	1.000	9.641	0.0035	Zonotrichia_albicollis
506	1	0.000	10000.000...	1.000	7.130	0.0127	Zonotrichia_albicollis
530	1	5.781	10000.000...	1.000	8.116	0.0077	Zonotrichia_albicollis
633	1	1.326	10000.000...	1.000	6.333	0.0190	Zonotrichia_albicollis
660	1	1.060	10000.000...	1.000	7.218	0.0121	Zonotrichia_albicollis
661	1	3.420	10000.000...	1.000	15.395	0.0002	Zonotrichia_albicollis
664	1	8.378	10000.000...	1.000	9.490	0.0038	Zonotrichia_albicollis
672	1	0.000	10000.000...	1.000	43.766	0.0000	Zonotrichia_albicollis
680	1	0.000	10000.000...	1.000	4.253	0.0555	Zonotrichia_albicollis
695	1	7.264	10000.000...	1.000	9.725	0.0034	Zonotrichia_albicollis
717	1	4.119	10000.000...	1.000	6.782	0.0151	Zonotrichia_albicollis
724	1	0.811	10000.000...	1.000	9.605	0.0036	Zonotrichia_albicollis
736	1	1.045	10000.000...	1.000	17.415	0.0001	Zonotrichia_albicollis
