Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
91	1	4176.907	0.000	4.655	Negative	0.0310	Poecilia_formosa
119	1	4598.654	0.000	5.651	Negative	0.0174	Poecilia_formosa
120	1	3324.935	0.000	5.523	Negative	0.0188	Poecilia_formosa
123	1	10000.000	0.000	6.348	Negative	0.0118	Poecilia_formosa
129	1	7900.446	0.000	6.717	Negative	0.0095	Poecilia_formosa
136	1	10000.000	0.000	5.336	Negative	0.0209	Poecilia_formosa
137	1	7033.579	0.000	5.751	Negative	0.0165	Poecilia_formosa
138	1	6833.947	0.000	6.827	Negative	0.0090	Poecilia_formosa
139	1	10000.000	0.000	4.648	Negative	0.0311	Poecilia_formosa
140	1	10000.000	0.000	6.348	Negative	0.0118	Poecilia_formosa
141	1	8332.455	0.000	4.645	Negative	0.0311	Poecilia_formosa
142	1	10000.000	0.000	5.507	Negative	0.0189	Poecilia_formosa
143	1	2649.900	0.000	3.271	Negative	0.0705	Poecilia_formosa
144	1	6955.840	0.000	5.339	Negative	0.0209	Poecilia_formosa
145	1	7386.775	0.000	5.514	Negative	0.0189	Poecilia_formosa
148	1	3934.537	0.000	4.661	Negative	0.0308	Poecilia_formosa
149	1	2964.594	0.000	5.759	Negative	0.0164	Poecilia_formosa
150	1	10000.000	0.000	6.348	Negative	0.0118	Poecilia_formosa
152	1	10000.000	0.000	5.507	Negative	0.0189	Poecilia_formosa
153	1	10000.000	0.000	6.533	Negative	0.0106	Poecilia_formosa
154	1	5773.801	0.000	7.143	Negative	0.0075	Poecilia_formosa
155	1	8392.558	0.000	4.658	Negative	0.0309	Poecilia_formosa
156	1	10000.000	0.000	5.507	Negative	0.0189	Poecilia_formosa
157	1	10000.000	0.000	7.142	Negative	0.0075	Poecilia_formosa
158	1	4212.715	0.000	5.486	Negative	0.0192	Poecilia_formosa
159	1	7989.539	0.000	5.517	Negative	0.0188	Poecilia_formosa
160	1	10000.000	0.000	6.544	Negative	0.0105	Poecilia_formosa
161	1	1523.854	0.000	5.150	Negative	0.0232	Poecilia_formosa
162	1	4051.293	0.000	4.943	Negative	0.0262	Poecilia_formosa
163	1	10000.000	0.000	6.829	Negative	0.0090	Poecilia_formosa
164	1	10000.000	0.000	4.648	Negative	0.0311	Poecilia_formosa
165	1	5239.523	0.000	5.649	Negative	0.0175	Poecilia_formosa
166	1	10000.000	0.000	4.648	Negative	0.0311	Poecilia_formosa
167	1	6500.657	0.000	5.521	Negative	0.0188	Poecilia_formosa
169	1	3567.681	0.000	5.483	Negative	0.0192	Poecilia_formosa
170	1	6989.117	0.000	6.587	Negative	0.0103	Poecilia_formosa
171	1	3114.709	0.000	5.669	Negative	0.0173	Poecilia_formosa
172	1	8676.225	0.000	4.648	Negative	0.0311	Poecilia_formosa
173	1	6186.656	0.000	5.522	Negative	0.0188	Poecilia_formosa
176	1	10000.000	0.000	7.100	Negative	0.0077	Poecilia_formosa
177	1	10000.000	0.000	5.518	Negative	0.0188	Poecilia_formosa
178	1	10000.000	0.000	5.524	Negative	0.0188	Poecilia_formosa
179	1	2080.887	0.000	5.521	Negative	0.0188	Poecilia_formosa
180	1	10000.000	0.000	6.829	Negative	0.0090	Poecilia_formosa
182	1	9839.078	0.000	3.575	Negative	0.0587	Poecilia_formosa
183	1	10000.000	0.000	5.336	Negative	0.0209	Poecilia_formosa
184	1	10000.000	0.000	5.518	Negative	0.0188	Poecilia_formosa
185	1	8190.669	0.000	6.347	Negative	0.0118	Poecilia_formosa
187	1	3339.406	0.000	4.653	Negative	0.0310	Poecilia_formosa
188	1	10000.000	0.000	6.587	Negative	0.0103	Poecilia_formosa
189	1	10000.000	0.000	5.683	Negative	0.0171	Poecilia_formosa
191	1	2996.975	0.000	4.650	Negative	0.0311	Poecilia_formosa
192	1	10000.000	0.000	6.348	Negative	0.0118	Poecilia_formosa
194	1	10000.000	0.000	5.920	Negative	0.0150	Poecilia_formosa
195	1	9954.527	0.000	6.829	Negative	0.0090	Poecilia_formosa
196	1	10000.000	0.000	5.930	Negative	0.0149	Poecilia_formosa
197	1	8442.079	0.000	6.587	Negative	0.0103	Poecilia_formosa
201	1	10000.000	0.000	7.237	Negative	0.0071	Poecilia_formosa
202	1	2101.392	0.000	5.518	Negative	0.0188	Poecilia_formosa
205	1	10000.000	0.000	6.348	Negative	0.0118	Poecilia_formosa
207	1	9162.819	0.000	5.507	Negative	0.0189	Poecilia_formosa
209	1	5615.594	0.000	3.758	Negative	0.0525	Poecilia_formosa
210	1	1418.448	0.000	4.212	Negative	0.0401	Poecilia_formosa
211	1	10000.000	0.000	4.648	Negative	0.0311	Poecilia_formosa
212	1	10000.000	0.000	5.649	Negative	0.0175	Poecilia_formosa
213	1	8959.922	0.000	5.495	Negative	0.0191	Poecilia_formosa
214	1	10000.000	0.000	5.336	Negative	0.0209	Poecilia_formosa
215	1	10000.000	0.000	6.544	Negative	0.0105	Poecilia_formosa
216	1	10000.000	0.000	6.544	Negative	0.0105	Poecilia_formosa
218	1	6895.482	0.000	5.657	Negative	0.0174	Poecilia_formosa
219	1	4381.645	0.000	5.336	Negative	0.0209	Poecilia_formosa
220	1	3171.629	0.000	5.524	Negative	0.0188	Poecilia_formosa
221	1	1850.912	0.000	3.629	Negative	0.0568	Poecilia_formosa
222	1	5916.631	0.000	5.330	Negative	0.0210	Poecilia_formosa
223	1	10000.000	0.000	6.829	Negative	0.0090	Poecilia_formosa
224	1	10000.000	0.000	5.649	Negative	0.0175	Poecilia_formosa
226	1	10000.000	0.000	6.783	Negative	0.0092	Poecilia_formosa
227	1	10000.000	0.000	5.332	Negative	0.0209	Poecilia_formosa
228	1	10000.000	0.000	6.532	Negative	0.0106	Poecilia_formosa
229	1	10000.000	0.000	4.831	Negative	0.0280	Poecilia_formosa
230	1	10000.000	0.000	5.336	Negative	0.0209	Poecilia_formosa
231	1	10000.000	0.000	6.783	Negative	0.0092	Poecilia_formosa
232	1	5707.300	0.000	4.648	Negative	0.0311	Poecilia_formosa
233	1	3102.713	0.000	4.672	Negative	0.0306	Poecilia_formosa
234	1	10000.000	0.000	7.126	Negative	0.0076	Poecilia_formosa
235	1	10000.000	0.000	5.140	Negative	0.0234	Poecilia_formosa
236	1	9585.657	0.000	5.920	Negative	0.0150	Poecilia_formosa
237	1	10000.000	0.000	6.533	Negative	0.0106	Poecilia_formosa
238	1	6633.999	0.000	5.511	Negative	0.0189	Poecilia_formosa
241	1	10000.000	0.000	6.348	Negative	0.0118	Poecilia_formosa
242	1	10000.000	0.000	6.544	Negative	0.0105	Poecilia_formosa
244	1	10000.000	0.000	5.507	Negative	0.0189	Poecilia_formosa
246	1	7761.435	0.000	4.959	Negative	0.0259	Poecilia_formosa
247	1	10000.000	0.000	7.125	Negative	0.0076	Poecilia_formosa
248	1	2793.273	0.000	5.935	Negative	0.0148	Poecilia_formosa
250	1	10000.000	0.000	4.513	Negative	0.0336	Poecilia_formosa
251	1	10000.000	0.000	5.507	Negative	0.0189	Poecilia_formosa
254	1	10000.000	0.000	4.648	Negative	0.0311	Poecilia_formosa
255	1	10000.000	0.000	6.783	Negative	0.0092	Poecilia_formosa
256	1	3631.783	0.000	4.893	Negative	0.0270	Poecilia_formosa
257	1	10000.000	0.000	5.649	Negative	0.0175	Poecilia_formosa
258	1	10000.000	0.000	5.649	Negative	0.0175	Poecilia_formosa
260	1	10000.000	0.000	6.550	Negative	0.0105	Poecilia_formosa
261	1	8540.681	0.000	5.649	Negative	0.0175	Poecilia_formosa
262	1	10000.000	0.000	5.518	Negative	0.0188	Poecilia_formosa
263	1	7809.151	0.000	5.517	Negative	0.0188	Poecilia_formosa
264	1	3028.116	0.000	4.903	Negative	0.0268	Poecilia_formosa
265	1	3000.699	0.000	7.360	Negative	0.0067	Poecilia_formosa
