Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
80	1	0.716	1999.200	9.188	Positive	0.0024	Dipodomys_spectabilis
227	1	0.788	51.879	5.436	Positive	0.0197	Dipodomys_spectabilis
255	1	0.903	20.618	3.190	Positive	0.0741	Dipodomys_spectabilis
333	1	0.978	27.079	3.953	Positive	0.0468	Dipodomys_spectabilis
342	1	0.320	25.688	5.546	Positive	0.0185	Dipodomys_spectabilis
351	1	0.536	22.447	3.864	Positive	0.0493	Dipodomys_spectabilis
363	1	0.000	118.243	4.495	Positive	0.0340	Dipodomys_spectabilis
432	1	0.835	21.090	3.356	Positive	0.0670	Dipodomys_spectabilis
437	1	0.601	25.481	3.797	Positive	0.0513	Dipodomys_spectabilis
505	1	0.000	824.027	12.418	Positive	0.0004	Dipodomys_spectabilis
515	1	0.000	25.005	4.127	Positive	0.0422	Dipodomys_spectabilis
517	1	3.781	165.989	4.592	Positive	0.0321	Dipodomys_spectabilis
601	1	0.000	38.884	8.406	Positive	0.0037	Dipodomys_spectabilis
606	1	2.161	46.627	3.184	Positive	0.0744	Dipodomys_spectabilis
743	1	1.562	24.858	2.867	Positive	0.0904	Dipodomys_spectabilis
769	1	1.191	21.242	3.267	Positive	0.0707	Dipodomys_spectabilis
800	1	1.138	16.680	2.973	Positive	0.0847	Dipodomys_spectabilis
813	1	0.500	51.255	5.370	Positive	0.0205	Dipodomys_spectabilis
