clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Aves_group2	F1x4	Aptenodytes_forsteri	Chaetura_pelagica,Apus_apus,Nipponia_nippon,Egretta_garzetta,Pygoscelis_adeliae,Eurypyga_helias,Grus_americana,Rissa_tridactyla,Charadrius_vociferus,Mesitornis_unicolor,Columba_livia,Opisthocomus_hoazin	0.33743	-21828.492015	25	1.00000	0.33573	-21829.449900	25	0.51879	0.33562	-21827.627480	26
Aves_group2	F3x4	Aptenodytes_forsteri	Chaetura_pelagica,Apus_apus,Nipponia_nippon,Egretta_garzetta,Pygoscelis_adeliae,Eurypyga_helias,Grus_americana,Rissa_tridactyla,Charadrius_vociferus,Mesitornis_unicolor,Columba_livia,Opisthocomus_hoazin	0.33815	-21876.355282	25	1.00000	0.33650	-21877.492495	25	0.50959	0.33642	-21875.570213	26
Aves_group2	F1x4	Apus_apus	Chaetura_pelagica,Nipponia_nippon,Egretta_garzetta,Pygoscelis_adeliae,Aptenodytes_forsteri,Eurypyga_helias,Grus_americana,Rissa_tridactyla,Charadrius_vociferus,Mesitornis_unicolor,Columba_livia,Opisthocomus_hoazin	0.33743	-21828.492015	25	1.00000	0.33553	-21837.398406	25	0.33519	0.33749	-21828.491640	26
Aves_group2	F3x4	Apus_apus	Chaetura_pelagica,Nipponia_nippon,Egretta_garzetta,Pygoscelis_adeliae,Aptenodytes_forsteri,Eurypyga_helias,Grus_americana,Rissa_tridactyla,Charadrius_vociferus,Mesitornis_unicolor,Columba_livia,Opisthocomus_hoazin	0.33815	-21876.355283	25	1.00000	0.33594	-21884.652289	25	0.34350	0.33801	-21876.353249	26
Aves_group2	F1x4	Chaetura_pelagica	Apus_apus,Nipponia_nippon,Egretta_garzetta,Pygoscelis_adeliae,Aptenodytes_forsteri,Eurypyga_helias,Grus_americana,Rissa_tridactyla,Charadrius_vociferus,Mesitornis_unicolor,Columba_livia,Opisthocomus_hoazin	0.33743	-21828.492015	25	1.00000	0.32992	-21825.807569	25	0.64096	0.33039	-21824.013776	26
Aves_group2	F3x4	Chaetura_pelagica	Apus_apus,Nipponia_nippon,Egretta_garzetta,Pygoscelis_adeliae,Aptenodytes_forsteri,Eurypyga_helias,Grus_americana,Rissa_tridactyla,Charadrius_vociferus,Mesitornis_unicolor,Columba_livia,Opisthocomus_hoazin	0.33815	-21876.355283	25	1.00000	0.33064	-21873.732909	25	0.63961	0.33109	-21871.891202	26
Aves_group2	F1x4	Charadrius_vociferus	Chaetura_pelagica,Apus_apus,Nipponia_nippon,Egretta_garzetta,Pygoscelis_adeliae,Aptenodytes_forsteri,Eurypyga_helias,Grus_americana,Rissa_tridactyla,Mesitornis_unicolor,Columba_livia,Opisthocomus_hoazin	0.33743	-21828.492015	25	1.00000	0.33773	-21848.092340	25	0.34146	0.33722	-21828.489319	26
Aves_group2	F3x4	Charadrius_vociferus	Chaetura_pelagica,Apus_apus,Nipponia_nippon,Egretta_garzetta,Pygoscelis_adeliae,Aptenodytes_forsteri,Eurypyga_helias,Grus_americana,Rissa_tridactyla,Mesitornis_unicolor,Columba_livia,Opisthocomus_hoazin	0.33815	-21876.355283	25	1.00000	0.33867	-21896.818685	25	0.33545	0.33829	-21876.354038	26
Aves_group2	F1x4	Columba_livia	Chaetura_pelagica,Apus_apus,Nipponia_nippon,Egretta_garzetta,Pygoscelis_adeliae,Aptenodytes_forsteri,Eurypyga_helias,Grus_americana,Rissa_tridactyla,Charadrius_vociferus,Mesitornis_unicolor,Opisthocomus_hoazin	0.33743	-21828.492015	25	1.00000	0.33030	-21878.263594	25	0.36822	0.33214	-21827.998953	26
Aves_group2	F3x4	Columba_livia	Chaetura_pelagica,Apus_apus,Nipponia_nippon,Egretta_garzetta,Pygoscelis_adeliae,Aptenodytes_forsteri,Eurypyga_helias,Grus_americana,Rissa_tridactyla,Charadrius_vociferus,Mesitornis_unicolor,Opisthocomus_hoazin	0.33815	-21876.355283	25	1.00000	0.32938	-21922.721858	25	0.37791	0.33150	-21875.568789	26
Aves_group2	F1x4	Egretta_garzetta	Chaetura_pelagica,Apus_apus,Nipponia_nippon,Pygoscelis_adeliae,Aptenodytes_forsteri,Eurypyga_helias,Grus_americana,Rissa_tridactyla,Charadrius_vociferus,Mesitornis_unicolor,Columba_livia,Opisthocomus_hoazin	0.33743	-21828.492015	25	1.00000	0.34318	-21863.026290	25	0.26912	0.34206	-21827.330512	26
Aves_group2	F3x4	Egretta_garzetta	Chaetura_pelagica,Apus_apus,Nipponia_nippon,Pygoscelis_adeliae,Aptenodytes_forsteri,Eurypyga_helias,Grus_americana,Rissa_tridactyla,Charadrius_vociferus,Mesitornis_unicolor,Columba_livia,Opisthocomus_hoazin	0.33815	-21876.355283	25	1.00000	0.34378	-21910.788381	25	0.26924	0.34284	-21875.179683	26
Aves_group2	F1x4	Eurypyga_helias	Chaetura_pelagica,Apus_apus,Nipponia_nippon,Egretta_garzetta,Pygoscelis_adeliae,Aptenodytes_forsteri,Grus_americana,Rissa_tridactyla,Charadrius_vociferus,Mesitornis_unicolor,Columba_livia,Opisthocomus_hoazin	0.33743	-21828.492015	25	1.00000	0.35641	-21931.493867	25	0.27706	0.35204	-21825.334385	26
Aves_group2	F3x4	Eurypyga_helias	Chaetura_pelagica,Apus_apus,Nipponia_nippon,Egretta_garzetta,Pygoscelis_adeliae,Aptenodytes_forsteri,Grus_americana,Rissa_tridactyla,Charadrius_vociferus,Mesitornis_unicolor,Columba_livia,Opisthocomus_hoazin	0.33815	-21876.355283	25	1.00000	0.35644	-21978.188964	25	0.27795	0.35261	-21873.270080	26
